timestamp,currentmode,newdpressevent,newpressevent,newtempevent_1,newtempevent_2,newtempevent_3,servostatusevent,servoventstatusevent
12:34:52.311074,1,0.94,28.65,5.7,4.6,3.6,0,0
12:34:52.416006,1,0.94,28.66,5.7,4.6,3.6,0,0
12:34:52.520954,1,0.94,28.73,5.7,4.6,3.6,0,0
12:34:52.625336,1,0.9,28.58,5.7,4.6,3.6,0,0
12:34:52.730441,1,1.05,28.7,5.7,4.6,3.6,0,0
12:34:52.835740,1,0.88,28.59,5.7,4.6,3.6,0,0
12:34:52.941068,1,0.97,28.73,5.7,4.6,3.6,0,0
12:34:53.045467,1,0.97,28.61,5.7,4.6,3.6,0,0
12:34:53.150755,1,0.96,28.54,5.7,4.6,3.6,0,0
12:34:53.256543,1,1.01,28.69,5.7,4.6,3.6,0,0
12:34:53.361221,1,0.9,28.75,5.7,4.6,3.6,0,0
12:34:53.467622,1,0.93,28.61,5.7,4.6,3.6,0,0
12:34:53.572217,1,1.1,28.66,5.7,4.6,3.6,0,0
12:34:53.678131,1,0.93,28.65,5.7,4.6,3.6,0,0
12:34:53.783204,1,0.94,28.59,5.7,4.6,3.6,0,0
12:34:53.887683,1,0.96,28.6,5.7,4.6,3.6,0,0
12:34:53.992664,1,0.95,28.71,5.7,4.6,3.6,0,0
12:34:54.097808,1,0.99,28.63,5.7,4.6,3.6,0,0
12:34:54.204219,1,1.07,28.61,5.7,4.6,3.6,0,0
12:34:54.309167,1,0.94,28.62,5.7,4.6,3.6,0,0
12:34:54.414165,1,1.0,28.73,5.7,4.6,3.6,0,0
12:34:54.519149,1,1.02,28.62,5.7,4.6,3.6,0,0
12:34:54.623653,1,1.06,28.54,5.7,4.6,3.6,0,0
12:34:54.729111,1,1.02,28.6,5.7,4.6,3.6,0,0
12:34:54.833750,1,0.91,28.67,5.7,4.6,3.6,0,0
12:34:54.938148,1,0.94,28.55,5.7,4.6,3.6,0,0
12:34:55.042964,1,0.97,28.75,5.7,4.6,3.6,0,0
12:34:55.147532,1,0.88,28.65,5.7,4.6,3.6,0,0
12:34:55.252825,1,0.92,28.57,5.7,4.6,3.6,0,0
12:34:55.358004,1,0.96,28.61,5.7,4.6,3.6,0,0
12:34:55.463141,1,0.95,28.43,5.7,4.6,3.6,0,0
12:34:55.568669,1,0.98,28.63,5.7,4.6,3.6,0,0
12:34:55.673756,1,0.99,28.65,5.7,4.6,3.6,0,0
12:34:55.778558,1,0.98,28.63,5.7,4.6,3.6,0,0
12:34:55.883166,1,1.02,28.62,5.8,4.6,3.6,0,0
12:34:55.987692,1,0.86,28.63,5.8,4.6,3.6,0,0
12:34:56.092155,1,0.96,28.55,5.8,4.6,3.6,0,0
12:34:56.196613,1,0.94,28.52,5.8,4.6,3.6,0,0
12:34:56.302478,1,0.99,28.61,5.8,4.6,3.6,0,0
12:34:56.407053,1,0.98,28.72,5.8,4.6,3.6,0,0
12:34:56.513037,1,0.98,28.54,5.8,4.6,3.6,0,0
12:34:56.618207,1,0.97,28.63,5.8,4.6,3.6,0,0
12:34:56.723699,1,0.93,28.63,5.8,4.6,3.6,0,0
12:34:56.827736,1,0.95,28.6,5.8,4.6,3.6,0,0
12:34:56.932133,1,0.97,28.67,5.8,4.6,3.6,0,0
12:34:57.037719,1,0.93,28.61,5.8,4.6,3.6,0,0
12:34:57.142097,1,1.02,28.63,5.8,4.6,3.6,0,0
12:34:57.248333,1,1.01,28.68,5.8,4.6,3.6,0,0
12:34:57.353567,1,1.07,28.46,5.8,4.6,3.6,0,0
12:34:57.458928,1,0.97,28.57,5.8,4.6,3.6,0,0
12:34:57.564440,1,1.04,28.57,5.8,4.6,3.6,0,0
12:34:57.669563,1,0.99,28.56,5.8,4.6,3.6,0,0
12:34:57.774085,1,0.93,28.61,5.8,4.6,3.6,0,0
12:34:57.879234,1,1.0,28.48,5.8,4.6,3.6,0,0
12:34:57.984862,1,0.95,28.47,5.8,4.6,3.6,0,0
12:34:58.088936,1,1.01,28.59,5.8,4.6,3.6,0,0
12:34:58.194030,1,0.88,28.57,5.8,4.6,3.6,0,0
12:34:58.298892,1,0.95,28.61,5.8,4.6,3.6,0,0
12:34:58.403860,1,0.95,28.62,5.8,4.6,3.6,0,0
12:34:58.508752,1,0.97,28.68,5.8,4.6,3.6,0,0
12:34:58.613798,1,0.92,28.61,5.8,4.6,3.6,0,0
12:34:58.719105,1,0.91,28.69,5.8,4.6,3.6,0,0
12:34:58.824296,1,0.98,28.57,5.8,4.6,3.6,0,0
12:34:58.930206,1,0.92,28.54,5.8,4.6,3.6,0,0
12:34:59.036459,1,0.94,28.58,5.8,4.6,3.6,0,0
12:34:59.142081,1,1.0,28.68,5.8,4.6,3.6,0,0
12:34:59.247178,1,0.91,28.61,5.8,4.6,3.6,0,0
12:34:59.352056,1,0.95,28.6,5.8,4.6,3.6,0,0
12:34:59.457562,1,0.96,28.73,5.8,4.6,3.6,0,0
12:34:59.562262,1,0.96,28.45,5.8,4.6,3.6,0,0
12:34:59.667543,1,0.94,28.61,5.8,4.6,3.6,0,0
12:34:59.772792,1,0.99,28.59,5.8,4.6,3.6,0,0
12:34:59.878295,1,1.0,28.57,5.8,4.6,3.6,0,0
12:34:59.984274,1,0.93,28.63,5.8,4.6,3.6,0,0
12:35:00.089298,1,0.92,28.68,5.8,4.6,3.6,0,0
12:35:00.193959,1,0.87,28.59,5.8,4.6,3.6,0,0
12:35:00.299496,1,0.93,28.61,5.8,4.6,3.6,0,0
12:35:00.404335,1,0.98,28.59,5.8,4.6,3.6,0,0
12:35:00.509637,1,1.0,28.62,5.8,4.6,3.6,0,0
12:35:00.614609,1,0.96,28.66,5.8,4.6,3.6,0,0
12:35:00.718836,1,0.84,28.59,5.8,4.6,3.6,0,0
12:35:00.824651,1,1.0,28.61,5.8,4.6,3.6,0,0
12:35:00.930003,1,0.94,28.69,5.8,4.6,3.6,0,0
12:35:01.036013,1,1.08,28.51,5.8,4.6,3.6,0,0
12:35:01.140936,1,0.98,28.67,5.8,4.6,3.6,0,0
12:35:01.246196,1,0.92,28.54,5.8,4.6,3.6,0,0
12:35:01.350552,1,0.92,28.58,5.8,4.6,3.6,0,0
12:35:01.455017,1,1.07,28.73,5.8,4.6,3.6,0,0
12:35:01.560040,1,0.93,28.65,5.8,4.6,3.6,0,0
12:35:01.664738,1,1.02,28.5,5.8,4.6,3.6,0,0
12:35:01.770015,1,0.96,28.63,5.8,4.6,3.6,0,0
12:35:01.874394,1,0.91,28.53,5.8,4.6,3.6,0,0
12:35:01.979421,1,0.97,28.73,5.8,4.6,3.6,0,0
12:35:02.084948,1,0.86,28.64,5.8,4.6,3.6,0,0
12:35:02.190024,1,0.93,28.57,5.8,4.6,3.6,0,0
12:35:02.294998,1,0.9,28.63,5.8,4.6,3.6,0,0
12:35:02.400014,1,0.95,28.54,5.8,4.6,3.6,0,0
12:35:02.505765,1,1.01,28.67,5.8,4.6,3.6,0,0
12:35:02.610939,1,0.93,28.55,5.8,4.6,3.6,0,0
12:35:02.714382,1,0.94,28.6,5.8,4.6,3.6,0,0
12:35:02.818961,1,0.97,28.59,5.8,4.5,3.6,0,0
12:35:02.923651,1,1.05,28.58,5.8,4.5,3.6,0,0
12:35:03.028130,1,0.99,28.49,5.8,4.5,3.6,0,0
12:35:03.132555,1,0.9,28.57,5.8,4.5,3.6,0,0
12:35:03.238288,1,1.04,28.48,5.8,4.5,3.6,0,0
12:35:03.342619,1,0.88,28.44,5.8,4.5,3.6,0,0
12:35:03.448565,1,1.02,28.4,5.8,4.5,3.6,0,0
12:35:03.552739,1,0.94,28.54,5.8,4.5,3.6,0,0
12:35:03.657678,1,0.94,28.49,5.8,4.5,3.6,0,0
12:35:03.764569,1,0.97,28.59,5.8,4.5,3.6,0,0
12:35:03.869979,1,1.01,28.69,5.8,4.5,3.6,0,0
12:35:03.975749,1,1.0,28.62,5.8,4.5,3.6,0,0
12:35:04.079981,1,0.96,28.46,5.8,4.5,3.6,0,0
12:35:04.184534,1,0.97,28.63,5.8,4.5,3.6,0,0
12:35:04.287856,1,0.97,28.56,5.8,4.5,3.6,0,0
12:35:04.392728,1,0.95,28.46,5.8,4.5,3.6,0,0
12:35:04.498980,1,0.88,28.6,5.8,4.5,3.6,0,0
12:35:04.603747,1,1.0,28.44,5.8,4.5,3.6,0,0
12:35:04.709278,1,0.98,28.55,5.8,4.5,3.6,0,0
12:35:04.813518,1,0.92,28.46,5.8,4.5,3.6,0,0
12:35:04.918722,1,0.84,28.48,5.8,4.5,3.6,0,0
12:35:05.022808,1,0.88,28.47,5.8,4.5,3.6,0,0
12:35:05.127188,1,0.96,28.61,5.8,4.5,3.6,0,0
12:35:05.232199,1,0.94,28.46,5.8,4.5,3.6,0,0
12:35:05.336323,1,1.01,28.59,5.8,4.5,3.6,0,0
12:35:05.442447,1,0.94,28.55,5.8,4.5,3.6,0,0
12:35:05.547830,1,1.06,28.48,5.8,4.5,3.6,0,0
12:35:05.652028,1,0.96,28.65,5.8,4.5,3.6,0,0
12:35:05.756114,1,0.98,28.5,5.8,4.5,3.6,0,0
12:35:05.861184,1,1.01,28.57,5.8,4.5,3.6,0,0
12:35:05.966478,1,0.96,28.57,5.8,4.5,3.6,0,0
12:35:06.071312,1,1.01,28.53,5.8,4.5,3.6,0,0
12:35:06.178475,1,1.02,28.56,5.8,4.5,3.6,0,0
12:35:06.283962,1,0.94,28.55,5.8,4.5,3.6,0,0
12:35:06.388817,1,0.98,28.53,5.8,4.5,3.6,0,0
12:35:06.493516,1,0.97,28.53,5.8,4.5,3.6,0,0
12:35:06.598624,1,0.92,28.67,5.8,4.5,3.6,0,0
12:35:06.703362,1,1.0,28.53,5.8,4.5,3.6,0,0
12:35:06.808288,1,0.93,28.57,5.8,4.5,3.6,0,0
12:35:06.913593,1,0.93,28.57,5.8,4.5,3.6,0,0
12:35:07.019096,1,1.03,28.53,5.8,4.5,3.6,0,0
12:35:07.124480,1,0.85,28.54,5.8,4.5,3.6,0,0
12:35:07.229958,1,0.98,28.4,5.8,4.5,3.6,0,0
12:35:07.335878,1,1.06,28.47,5.8,4.5,3.6,0,0
12:35:07.440666,1,1.02,28.49,5.8,4.5,3.6,0,0
12:35:07.546310,1,0.94,28.55,5.8,4.5,3.6,0,0
12:35:07.651096,1,0.96,28.63,5.8,4.5,3.6,0,0
12:35:07.755945,1,0.98,28.42,5.8,4.5,3.6,0,0
12:35:07.861662,1,0.86,28.53,5.8,4.5,3.6,0,0
12:35:07.968998,1,1.03,28.56,5.8,4.5,3.6,0,0
12:35:08.074069,1,0.97,28.59,5.8,4.5,3.6,0,0
12:35:08.178608,1,1.0,28.61,5.8,4.5,3.6,0,0
12:35:08.283447,1,0.98,28.53,5.8,4.5,3.6,0,0
12:35:08.387827,1,1.0,28.54,5.8,4.5,3.6,0,0
12:35:08.492273,1,1.02,28.61,5.8,4.5,3.6,0,0
12:35:08.597722,1,0.96,28.58,5.8,4.5,3.6,0,0
12:35:08.703310,1,0.99,28.46,5.8,4.5,3.6,0,0
12:35:08.809022,1,0.96,28.53,5.8,4.5,3.6,0,0
12:35:08.914120,1,0.96,28.53,5.8,4.5,3.6,0,0
12:35:09.019548,1,0.92,28.53,5.8,4.5,3.6,0,0
12:35:09.124608,1,0.99,28.55,5.8,4.5,3.6,0,0
12:35:09.229511,1,0.91,28.49,5.8,4.5,3.6,0,0
12:35:09.334246,1,1.02,28.56,5.8,4.5,3.6,0,0
12:35:09.438764,1,0.95,28.52,5.8,4.5,3.6,0,0
12:35:09.543086,1,0.99,28.53,5.7,4.5,3.6,0,0
12:35:09.648042,1,0.89,28.54,5.7,4.5,3.6,0,0
12:35:09.755099,1,0.92,28.61,5.7,4.5,3.6,0,0
12:35:09.860472,1,1.04,28.55,5.7,4.5,3.6,0,0
12:35:09.965867,1,1.0,28.56,5.7,4.5,3.6,0,0
12:35:10.070696,1,0.98,28.55,5.7,4.5,3.6,0,0
12:35:10.175787,1,0.91,28.54,5.7,4.5,3.6,0,0
12:35:10.280376,1,0.92,28.49,5.7,4.5,3.6,0,0
12:35:10.385465,1,1.01,28.5,5.7,4.5,3.6,0,0
12:35:10.490552,1,1.04,28.58,5.7,4.5,3.6,0,0
12:35:10.595773,1,0.96,28.59,5.7,4.5,3.6,0,0
12:35:10.700859,1,0.94,28.53,5.7,4.5,3.6,0,0
12:35:10.805622,1,1.0,28.4,5.7,4.5,3.6,0,0
12:35:10.909811,1,0.98,28.51,5.7,4.5,3.6,0,0
12:35:11.014997,1,0.98,28.46,5.7,4.5,3.6,0,0
12:35:11.119746,1,0.87,28.49,5.7,4.5,3.6,0,0
12:35:11.224555,1,0.95,28.59,5.7,4.5,3.6,0,0
12:35:11.329242,1,0.97,28.55,5.7,4.5,3.6,0,0
12:35:11.433639,1,1.05,28.53,5.7,4.5,3.6,0,0
12:35:11.538860,1,0.97,28.57,5.7,4.5,3.6,0,0
12:35:11.643365,1,0.96,28.37,5.7,4.5,3.6,0,0
12:35:11.747804,1,1.01,28.44,5.7,4.5,3.6,0,0
12:35:11.854529,1,0.91,28.52,5.7,4.5,3.6,0,0
12:35:11.958274,1,0.97,28.57,5.7,4.5,3.6,0,0
12:35:12.062969,1,0.89,28.49,5.7,4.5,3.6,0,0
12:35:12.169143,1,1.01,28.42,5.7,4.5,3.6,0,0
12:35:12.273471,1,1.0,28.35,5.7,4.5,3.6,0,0
12:35:12.379217,1,1.05,28.41,5.7,4.5,3.6,0,0
12:35:12.484057,1,1.02,28.51,5.7,4.5,3.6,0,0
12:35:12.588983,1,0.94,28.51,5.7,4.5,3.6,0,0
12:35:12.693353,1,1.03,28.49,5.7,4.5,3.6,0,0
12:35:12.798245,1,0.94,28.42,5.7,4.5,3.6,0,0
12:35:12.903833,1,0.95,28.6,5.7,4.5,3.6,0,0
12:35:13.008112,1,0.86,28.51,5.7,4.5,3.6,0,0
12:35:13.113399,1,0.96,28.45,5.7,4.6,3.6,0,0
12:35:13.217840,1,0.95,28.5,5.7,4.6,3.6,0,0
12:35:13.321968,1,0.88,28.52,5.7,4.6,3.6,0,0
12:35:13.426690,1,0.95,28.49,5.7,4.6,3.6,0,0
12:35:13.532176,1,0.94,28.52,5.7,4.6,3.6,0,0
12:35:13.636781,1,0.93,28.57,5.7,4.6,3.6,0,0
12:35:13.741521,1,1.03,28.49,5.7,4.6,3.6,0,0
12:35:13.846720,1,1.12,28.47,5.7,4.6,3.6,0,0
12:35:13.951837,1,0.94,28.44,5.7,4.6,3.6,0,0
12:35:14.056466,1,1.02,28.45,5.7,4.6,3.6,0,0
12:35:14.160727,1,0.96,28.48,5.7,4.6,3.6,0,0
12:35:14.265601,1,0.94,28.61,5.7,4.6,3.6,0,0
12:35:14.370834,1,0.92,28.41,5.7,4.6,3.6,0,0
12:35:14.475261,1,1.0,28.47,5.7,4.6,3.6,0,0
12:35:14.580031,1,0.89,28.51,5.7,4.6,3.6,0,0
12:35:14.685564,1,1.0,28.45,5.7,4.6,3.6,0,0
12:35:14.790068,1,0.93,28.38,5.7,4.6,3.6,0,0
12:35:14.895034,1,1.03,28.52,5.7,4.6,3.6,0,0
12:35:14.999888,1,0.94,28.49,5.7,4.6,3.6,0,0
12:35:15.103946,1,1.04,28.6,5.7,4.6,3.6,0,0
12:35:15.208756,1,0.97,28.47,5.7,4.6,3.6,0,0
12:35:15.314670,1,1.0,28.49,5.7,4.6,3.6,0,0
12:35:15.419704,1,1.01,28.54,5.7,4.6,3.6,0,0
12:35:15.524376,1,1.02,28.53,5.7,4.6,3.6,0,0
12:35:15.628955,1,0.94,28.6,5.7,4.6,3.6,0,0
12:35:15.733951,1,0.9,28.59,5.7,4.6,3.6,0,0
12:35:15.838600,1,0.92,28.46,5.7,4.6,3.6,0,0
12:35:15.943747,1,0.98,28.51,5.7,4.6,3.6,0,0
12:35:16.050146,1,1.02,28.4,5.7,4.6,3.6,0,0
12:35:16.155492,1,1.03,28.52,5.7,4.6,3.6,0,0
12:35:16.261898,1,0.92,28.46,5.7,4.6,3.6,0,0
12:35:16.366545,1,1.06,28.47,5.7,4.6,3.6,0,0
12:35:16.471401,1,1.01,28.42,5.7,4.6,3.6,0,0
12:35:16.576610,1,1.0,28.51,5.7,4.6,3.6,0,0
12:35:16.681712,1,0.92,28.48,5.7,4.6,3.6,0,0
12:35:16.786915,1,0.98,28.75,5.7,4.6,3.6,0,0
12:35:16.891244,1,0.92,28.49,5.7,4.6,3.6,0,0
12:35:16.997755,1,1.02,28.57,5.7,4.6,3.6,0,0
12:35:17.102848,1,1.04,28.44,5.7,4.6,3.6,0,0
12:35:17.208746,1,1.08,28.53,5.7,4.6,3.6,0,0
12:35:17.313436,1,0.92,28.49,5.7,4.6,3.6,0,0
12:35:17.418222,1,0.9,28.42,5.7,4.6,3.6,0,0
12:35:17.522798,1,0.93,28.48,5.7,4.6,3.6,0,0
12:35:17.627962,1,0.96,28.4,5.7,4.6,3.6,0,0
12:35:17.733800,1,0.98,28.51,5.7,4.6,3.6,0,0
12:35:17.838112,1,0.99,28.51,5.7,4.6,3.6,0,0
12:35:17.944094,1,1.0,28.43,5.7,4.6,3.6,0,0
12:35:18.048566,1,0.97,28.47,5.7,4.6,3.6,0,0
12:35:18.153237,1,0.93,28.46,5.7,4.6,3.6,0,0
12:35:18.257739,1,0.94,28.44,5.7,4.6,3.6,0,0
12:35:18.362803,1,0.96,28.45,5.7,4.6,3.6,0,0
12:35:18.468144,1,0.85,28.55,5.7,4.6,3.6,0,0
12:35:18.573827,1,1.04,28.49,5.7,4.6,3.6,0,0
12:35:18.680230,1,0.92,28.46,5.7,4.6,3.6,0,0
12:35:18.785076,1,1.02,28.45,5.7,4.6,3.6,0,0
12:35:18.890478,1,0.93,28.64,5.7,4.6,3.6,0,0
12:35:18.995178,1,0.96,28.46,5.7,4.6,3.6,0,0
12:35:19.099755,1,0.88,28.47,5.7,4.6,3.6,0,0
12:35:19.204757,1,0.98,28.46,5.7,4.6,3.6,0,0
12:35:19.309638,1,0.98,28.44,5.7,4.6,3.6,0,0
12:35:19.414421,1,0.87,28.59,5.7,4.6,3.6,0,0
12:35:19.520182,1,0.94,28.38,5.7,4.6,3.6,0,0
12:35:19.625033,1,0.92,28.45,5.7,4.6,3.6,0,0
12:35:19.730303,1,0.96,28.44,5.7,4.6,3.6,0,0
12:35:19.835316,1,0.98,28.52,5.7,4.6,3.6,0,0
12:35:19.939609,1,1.01,28.34,5.7,4.6,3.6,0,0
12:35:20.045088,1,0.9,28.52,5.7,4.6,3.6,0,0
12:35:20.151563,1,1.0,28.44,5.7,4.6,3.6,0,0
12:35:20.256579,1,0.98,28.46,5.7,4.6,3.6,0,0
12:35:20.361843,1,1.02,28.45,5.7,4.6,3.6,0,0
12:35:20.466765,1,0.96,28.45,5.7,4.6,3.6,0,0
12:35:20.571463,1,1.04,28.49,5.7,4.6,3.6,0,0
12:35:20.676639,1,0.94,28.49,5.7,4.6,3.6,0,0
12:35:20.781809,1,0.84,28.51,5.7,4.6,3.6,0,0
12:35:20.887818,1,0.98,28.46,5.7,4.6,3.6,0,0
12:35:20.994378,1,0.97,28.52,5.7,4.6,3.6,0,0
12:35:21.099031,1,1.0,28.38,5.7,4.6,3.6,0,0
12:35:21.203777,1,1.06,28.56,5.7,4.6,3.6,0,0
12:35:21.308711,1,1.01,28.34,5.7,4.6,3.6,0,0
12:35:21.414136,1,1.04,28.49,5.7,4.6,3.6,0,0
12:35:21.518739,1,1.04,28.39,5.7,4.6,3.6,0,0
12:35:21.622865,1,0.96,28.48,5.7,4.6,3.6,0,0
12:35:21.727716,1,1.03,28.48,5.7,4.6,3.6,0,0
12:35:21.832902,1,0.96,28.44,5.7,4.6,3.6,0,0
12:35:21.937752,1,0.94,28.49,5.7,4.6,3.6,0,0
12:35:22.042607,1,1.02,28.46,5.7,4.6,3.6,0,0
12:35:22.147458,1,0.96,28.53,5.7,4.6,3.6,0,0
12:35:22.252006,1,1.0,28.57,5.7,4.6,3.6,0,0
12:35:22.357646,1,0.95,28.49,5.7,4.6,3.6,0,0
12:35:22.462451,1,0.96,28.51,5.7,4.6,3.6,0,0
12:35:22.566995,1,0.94,28.51,5.7,4.6,3.6,0,0
12:35:22.670621,1,0.98,28.53,5.7,4.6,3.6,0,0
12:35:22.776034,1,0.98,28.49,5.7,4.6,3.6,0,0
12:35:22.881185,1,0.92,28.53,5.7,4.6,3.6,0,0
12:35:22.986290,1,0.98,28.56,5.7,4.6,3.6,0,0
12:35:23.090571,1,0.79,28.54,5.7,4.6,3.6,0,0
12:35:23.195449,1,1.03,28.46,5.7,4.6,3.6,0,0
12:35:23.301123,1,1.0,28.38,5.7,4.6,3.6,0,0
12:35:23.406149,1,0.94,28.43,5.7,4.6,3.6,0,0
12:35:23.511360,1,1.06,28.38,5.7,4.6,3.6,0,0
12:35:23.615774,1,1.0,28.52,5.7,4.6,3.6,0,0
12:35:23.720607,1,0.85,28.38,5.7,4.6,3.6,0,0
12:35:23.825151,1,0.86,28.53,5.7,4.6,3.6,0,0
12:35:23.929887,1,0.93,28.46,5.7,4.6,3.6,0,0
12:35:24.035122,1,0.95,28.46,5.7,4.6,3.6,0,0
12:35:24.140204,1,1.05,28.34,5.7,4.6,3.6,0,0
12:35:24.246726,1,0.79,28.57,5.7,4.6,3.6,0,0
12:35:24.351771,1,0.96,28.46,5.7,4.6,3.6,0,0
12:35:24.457599,1,0.94,28.5,5.7,4.6,3.6,0,0
12:35:24.562012,1,0.92,28.44,5.7,4.6,3.6,0,0
12:35:24.667303,1,1.05,28.45,5.7,4.6,3.6,0,0
12:35:24.772126,1,1.0,28.5,5.7,4.6,3.6,0,0
12:35:24.877093,1,0.98,28.44,5.7,4.6,3.6,0,0
12:35:24.983127,1,0.94,28.55,5.7,4.6,3.6,0,0
12:35:25.087758,1,0.94,28.44,5.7,4.6,3.6,0,0
12:35:25.193594,1,1.0,28.45,5.7,4.6,3.6,0,0
12:35:25.298195,1,0.9,28.34,5.7,4.6,3.6,0,0
12:35:25.402781,1,1.0,28.51,5.7,4.6,3.6,0,0
12:35:25.508079,1,0.98,28.5,5.7,4.6,3.6,0,0
12:35:25.613036,1,1.0,28.47,5.7,4.6,3.6,0,0
12:35:25.717752,1,0.92,28.44,5.7,4.6,3.6,0,0
12:35:25.822952,1,0.97,28.38,5.7,4.6,3.6,0,0
12:35:25.927880,1,0.94,28.42,5.7,4.6,3.6,0,0
12:35:26.032959,1,1.03,28.46,5.7,4.6,3.6,0,0
12:35:26.140002,1,0.94,28.44,5.7,4.6,3.6,0,0
12:35:26.245007,1,0.87,28.36,5.7,4.6,3.6,0,0
12:35:26.349706,1,0.94,28.34,5.7,4.6,3.6,0,0
12:35:26.454614,1,1.03,28.45,5.7,4.6,3.6,0,0
12:35:26.559517,1,0.94,28.38,5.7,4.6,3.6,0,0
12:35:26.664549,1,0.96,28.38,5.7,4.6,3.6,0,0
12:35:26.769011,1,0.96,28.35,5.7,4.6,3.6,0,0
12:35:26.875559,1,0.96,28.44,5.7,4.6,3.6,0,0
12:35:26.980773,1,1.06,28.45,5.7,4.6,3.6,0,0
12:35:27.086557,1,0.95,28.46,5.7,4.6,3.6,0,0
12:35:27.190946,1,0.96,28.44,5.7,4.6,3.6,0,0
12:35:27.295491,1,1.02,28.47,5.7,4.6,3.6,0,0
12:35:27.399821,1,0.96,28.34,5.7,4.6,3.6,0,0
12:35:27.505099,1,1.06,28.28,5.7,4.6,3.6,0,0
12:35:27.610202,1,1.02,28.42,5.7,4.6,3.6,0,0
12:35:27.715631,1,0.92,28.31,5.7,4.6,3.6,0,0
12:35:27.820199,1,0.92,28.53,5.7,4.6,3.6,0,0
12:35:27.925255,1,0.97,28.46,5.7,4.6,3.6,0,0
12:35:28.030507,1,1.04,28.55,5.7,4.6,3.6,0,0
12:35:28.136067,1,0.95,28.32,5.7,4.6,3.6,0,0
12:35:28.242992,1,1.01,28.44,5.7,4.6,3.6,0,0
12:35:28.348903,1,1.04,28.5,5.7,4.6,3.6,0,0
12:35:28.453666,1,0.84,28.47,5.7,4.6,3.6,0,0
12:35:28.558920,1,0.97,28.58,5.7,4.6,3.6,0,0
12:35:28.664592,1,1.16,28.51,5.7,4.6,3.6,0,0
12:35:28.770364,1,0.94,28.46,5.7,4.6,3.6,0,0
12:35:28.875603,1,0.96,28.33,5.7,4.6,3.6,0,0
12:35:28.981531,1,0.88,28.5,5.7,4.6,3.6,0,0
12:35:29.087153,1,0.97,28.35,5.7,4.6,3.6,0,0
12:35:29.192510,1,1.04,28.49,5.7,4.6,3.6,0,0
12:35:29.298752,1,0.95,28.35,5.7,4.6,3.6,0,0
12:35:29.404103,1,1.02,28.55,5.7,4.6,3.6,0,0
12:35:29.509582,1,0.98,28.53,5.7,4.6,3.6,0,0
12:35:29.614881,1,1.0,28.44,5.7,4.6,3.6,0,0
12:35:29.720526,1,0.96,28.51,5.7,4.6,3.6,0,0
12:35:29.825103,1,0.91,28.5,5.7,4.6,3.6,0,0
12:35:29.930018,1,1.02,28.38,5.7,4.6,3.6,0,0
12:35:30.035207,1,1.04,28.48,5.7,4.6,3.6,0,0
12:35:30.140092,1,1.0,28.53,5.7,4.6,3.6,0,0
12:35:30.246141,1,0.89,28.32,5.7,4.6,3.6,0,0
12:35:30.351165,1,1.0,28.32,5.7,4.6,3.6,0,0
12:35:30.456899,1,1.03,28.41,5.7,4.6,3.6,0,0
12:35:30.561719,1,0.92,28.46,5.7,4.6,3.6,0,0
12:35:30.666489,1,0.95,28.45,5.7,4.6,3.6,0,0
12:35:30.772629,1,0.95,28.39,5.7,4.6,3.6,0,0
12:35:30.877369,1,0.88,28.44,5.7,4.6,3.6,0,0
12:35:30.983289,1,0.97,28.44,5.7,4.6,3.6,0,0
12:35:31.088400,1,0.96,28.46,5.7,4.6,3.6,0,0
12:35:31.193964,1,0.98,28.4,5.7,4.6,3.6,0,0
12:35:31.298689,1,1.03,28.36,5.7,4.6,3.6,0,0
12:35:31.403057,1,0.94,28.3,5.7,4.6,3.6,0,0
12:35:31.507644,1,0.94,28.51,5.7,4.6,3.6,0,0
12:35:31.612219,1,0.86,28.44,5.7,4.6,3.6,0,0
12:35:31.717057,1,0.94,28.33,5.7,4.6,3.6,0,0
12:35:31.822570,1,0.82,28.36,5.7,4.6,3.6,0,0
12:35:31.927086,1,1.04,28.42,5.7,4.6,3.6,0,0
12:35:32.032347,1,0.94,28.43,5.7,4.6,3.6,0,0
12:35:32.136583,1,0.97,28.47,5.7,4.6,3.6,0,0
12:35:32.241120,1,0.89,28.42,5.7,4.6,3.6,0,0
12:35:32.347393,1,0.92,28.36,5.7,4.6,3.6,0,0
12:35:32.451751,1,0.91,28.44,5.7,4.6,3.6,0,0
12:35:32.556178,1,0.97,28.35,5.7,4.6,3.6,0,0
12:35:32.660627,1,1.06,28.3,5.7,4.6,3.6,0,0
12:35:32.765233,1,1.0,28.47,5.7,4.6,3.6,0,0
12:35:32.871283,1,0.9,28.43,5.7,4.6,3.6,0,0
12:35:32.975619,1,0.94,28.47,5.7,4.6,3.6,0,0
12:35:33.080621,1,1.06,28.32,5.7,4.6,3.6,0,0
12:35:33.184760,1,0.96,28.42,5.7,4.6,3.6,0,0
12:35:33.289755,1,1.02,28.41,5.7,4.6,3.6,0,0
12:35:33.394920,1,0.98,28.47,5.7,4.6,3.6,0,0
12:35:33.500665,1,0.99,28.36,5.7,4.6,3.6,0,0
12:35:33.606384,1,1.04,28.55,5.7,4.6,3.6,0,0
12:35:33.711583,1,0.96,28.46,5.7,4.6,3.6,0,0
12:35:33.816797,1,0.98,28.57,5.7,4.6,3.6,0,0
12:35:33.921870,1,0.96,28.41,5.7,4.6,3.6,0,0
12:35:34.025772,1,0.9,28.47,5.7,4.6,3.6,0,0
