ts,filteredAltitudeAGL,filteredAcceleration
-0.06,4.694580078125,47.735557556152344
-0.05,4.10260009765625,38.69875717163086
-0.04,4.10260009765625,43.87921142578125
-0.03,4.694580078125,47.735557556152344
-0.02,7.55303955078125,50.13248062133789
-0.01,7.55303955078125,59.74917984008789
0,7.55303955078125,56.7143669128418
0.01,7.86968994140625,56.7143669128418
0.02,7.55303955078125,56.7143669128418
0.03,5.10870361328125,56.73369216918945
0.04,5.46282958984375,59.96181106567383
0.05,7.55303955078125,59.96181106567383
0.06,5.46282958984375,59.96181106567383
0.07,5.46282958984375,59.96181106567383
0.08,5.46282958984375,59.96181106567383
0.09,5.46282958984375,59.96181106567383
0.1,5.46282958984375,56.73369216918945
0.11,5.814208984375,56.73369216918945
0.12,5.814208984375,53.44758605957031
0.13,6.16827392578125,53.44758605957031
0.14,5.814208984375,53.563568115234375
0.15,6.16827392578125,53.563568115234375
0.16,5.814208984375,57.44890213012695
0.17,5.814208984375,56.47274398803711
0.18,5.814208984375,57.44890213012695
0.19,9.1778564453125,57.44890213012695
0.2,3.60516357421875,57.44890213012695
0.21,4.57757568359375,57.44890213012695
0.22,4.57757568359375,57.44890213012695
0.23,7.9385986328125,59.08229446411133
0.24,7.9385986328125,57.44890213012695
0.25,8.38250732421875,59.08229446411133
0.26,7.9385986328125,59.08229446411133
0.27,8.38250732421875,56.45340347290039
0.28,7.9385986328125,56.45340347290039
0.29,8.38250732421875,55.18729019165039
0.3,8.38250732421875,56.45340347290039
0.31,9.796142578125,55.18729019165039
0.32,8.38250732421875,55.18729019165039
0.33,12.9827880859375,55.18729019165039
0.34,10.5042724609375,55.18729019165039
0.35,10.5042724609375,55.18729019165039
0.36,10.5042724609375,51.18597412109375
0.37,10.5042724609375,51.18597412109375
0.38,10.5042724609375,51.18597412109375
0.39,11.21240234375,49.910186767578125
0.4,11.21240234375,51.18597412109375
0.41,12.9827880859375,51.18597412109375
0.42,11.21240234375,51.35994338989258
0.43,12.9827880859375,51.35994338989258
0.44,12.9827880859375,51.35994338989258
0.45,13.33685302734375,60.12611770629883
0.46,13.33685302734375,51.35994338989258
0.47,13.33685302734375,55.05198287963867
0.48,13.33685302734375,60.12611770629883
0.49,13.33685302734375,55.05198287963867
0.5,15.99237060546875,55.05198287963867
0.51,15.99237060546875,55.05198287963867
0.52,15.99237060546875,55.05198287963867
0.53,15.99237060546875,55.05198287963867
0.54,15.99237060546875,55.05198287963867
0.55,15.99237060546875,57.642208099365234
0.56,15.99237060546875,57.642208099365234
0.57,16.6134033203125,57.642208099365234
0.58,16.6134033203125,57.642208099365234
0.59,16.6134033203125,57.642208099365234
0.6,17.23162841796875,57.642208099365234
0.61,17.23162841796875,57.642208099365234
0.62,17.23162841796875,57.642208099365234
0.63,19.3560791015625,56.7143669128418
0.64,19.3560791015625,56.7143669128418
0.65,22.63519287109375,56.7143669128418
0.66,23.78729248046875,56.7143669128418
0.67,23.78729248046875,56.7143669128418
0.68,23.78729248046875,56.7143669128418
0.69,23.78729248046875,61.73051834106445
0.7,23.78729248046875,56.7143669128418
0.71,23.78729248046875,61.73051834106445
0.72,23.78729248046875,61.73051834106445
0.73,23.78729248046875,61.73051834106445
0.74,24.49542236328125,61.73051834106445
0.75,23.96429443359375,61.73051834106445
0.76,26.44537353515625,61.73051834106445
0.77,25.2933349609375,57.26527786254883
0.78,25.2933349609375,56.55972671508789
0.79,25.2933349609375,56.55972671508789
0.8,26.44537353515625,56.55972671508789
0.81,26.44537353515625,56.55972671508789
0.82,26.5352783203125,56.55972671508789
0.83,26.5352783203125,56.55972671508789
0.84,27.51025390625,56.55972671508789
0.85,28.92657470703125,57.26527786254883
0.86,28.92657470703125,56.55972671508789
0.87,29.6373291015625,60.59004592895508
0.88,29.6373291015625,60.59004592895508
0.89,30.16845703125,60.59004592895508
0.9,33.53741455078125,60.59004592895508
0.91,33.53741455078125,60.59004592895508
0.92,34.42523193359375,60.59004592895508
0.93,34.51507568359375,60.59004592895508
0.94,34.51507568359375,61.160282135009766
0.95,34.51507568359375,61.160282135009766
0.96,34.51507568359375,61.160282135009766
0.97,35.31304931640625,61.160282135009766
0.98,37.884033203125,61.160282135009766
0.99,37.884033203125,49.53325271606445
1,37.973876953125,61.160282135009766
1.01,37.884033203125,47.725894927978516
1.02,40.19342041015625,59.55588912963867
1.03,40.19342041015625,50.13248062133789
1.04,40.6373291015625,55.583553314208984
1.05,40.19342041015625,50.62540054321289
1.06,44.09881591796875,53.18663024902344
1.07,41.345458984375,53.18663024902344
1.08,44.09881591796875,53.437923431396484
1.09,41.345458984375,53.437923431396484
1.1,44.09881591796875,53.437923431396484
1.11,44.09881591796875,53.18663024902344
1.12,46.67236328125,53.18663024902344
1.13,44.09881591796875,53.18663024902344
1.14,46.67236328125,53.18663024902344
1.15,46.67236328125,53.437923431396484
1.16,47.4730224609375,51.19563674926758
1.17,46.67236328125,51.19563674926758
1.18,47.4730224609375,48.12215805053711
1.19,46.67236328125,48.12215805053711
1.2,46.67236328125,48.12215805053711
1.21,48.09393310546875,48.23814010620117
1.22,48.80474853515625,48.12215805053711
1.23,48.80474853515625,48.12215805053711
1.24,55.02471923828125,44.1305046081543
1.25,55.4686279296875,44.1305046081543
1.26,55.4686279296875,42.613094329833984
1.27,55.02471923828125,41.74324417114258
1.28,55.4686279296875,37.09436798095703
1.29,56.179443359375,35.75092697143555
1.3,56.179443359375,32.62912368774414
1.31,56.179443359375,30.319183349609375
1.32,58.49151611328125,27.294029235839844
1.33,58.93536376953125,26.24053955078125
1.34,58.93536376953125,26.24053955078125
1.35,60.26971435546875,24.906768798828125
1.36,60.26971435546875,24.597488403320312
1.37,60.71368408203125,24.007919311523438
1.38,60.803466796875,23.814620971679688
1.39,62.7587890625,23.47634506225586
1.4,62.84869384765625,23.041419982910156
1.41,63.9161376953125,22.925437927246094
1.42,64.44989013671875,22.65481948852539
1.43,64.62689208984375,22.461517333984375
1.44,65.6944580078125,22.152236938476562
1.45,66.40521240234375,22.152236938476562
1.46,66.40521240234375,22.09424591064453
1.47,66.761962890625,22.065250396728516
1.48,67.295654296875,20.973106384277344
1.49,68.80975341796875,20.92477798461914
1.5,69.07659912109375,20.886119842529297
1.51,69.07659912109375,20.654159545898438
1.52,69.87725830078125,19.764976501464844
1.53,69.87725830078125,19.764976501464844
1.54,74.326904296875,19.446029663085938
1.55,74.7734375,19.446029663085938
1.56,74.86328125,19.262393951416016
1.57,75.040283203125,19.223735809326172
1.58,75.5740966796875,18.81780242919922
1.59,78.06842041015625,18.57617950439453
1.6,78.9588623046875,18.363548278808594
1.61,79.58251953125,18.315223693847656
1.62,80.562744140625,18.266895294189453
1.63,81.00933837890625,18.12192153930664
1.64,81.72015380859375,17.69666290283203
1.65,81.8997802734375,17.638668060302734
1.66,81.98968505859375,17.638668060302734
1.67,83.95025634765625,17.590347290039062
1.68,85.2872314453125,17.590347290039062
1.69,85.37445068359375,16.17925262451172
1.7,86.62420654296875,16.169586181640625
1.71,86.80133056640625,16.169586181640625
1.72,86.89111328125,16.11159896850586
1.73,87.69439697265625,15.927962303161621
1.74,87.7816162109375,15.773320198059082
1.75,89.29827880859375,15.425379753112793
1.76,90.72515869140625,15.425379753112793
1.77,90.99200439453125,14.700501441955566
1.78,92.2418212890625,14.58452320098877
1.79,92.4215087890625,14.362227439880371
1.8,94.205078125,14.362227439880371
1.81,94.29229736328125,14.35256290435791
1.82,94.82867431640625,14.35256290435791
1.83,95.09820556640625,14.246247291564941
1.84,95.18536376953125,14.197922706604004
1.85,98.844970703125,13.772660255432129
1.86,99.38140869140625,13.58902645111084
1.87,100.27178955078125,13.231419563293457
1.88,100.4515380859375,13.231419563293457
1.89,101.43450927734375,13.125103950500488
1.9,101.61151123046875,13.076777458190918
1.91,103.66455078125,13.076777458190918
1.92,103.93408203125,12.748167991638184
1.93,104.02392578125,12.371232032775879
1.94,104.29083251953125,12.052285194396973
1.95,104.9169921875,12.052285194396973
1.96,106.0770263671875,11.86864948272705
1.97,106.2567138671875,11.820326805114746
1.98,109.9189453125,11.54970645904541
1.99,110.0087890625,11.298415184020996
2,111.70513916015625,11.192099571228027
2.01,112.3314208984375,11.105114936828613
2.02,112.3314208984375,11.105114936828613
2.03,112.60089111328125,10.86348819732666
2.04,113.0474853515625,10.689518928527832
2.05,113.6710205078125,10.409232139587402
2.06,115.45989990234375,10.370572090148926
2.07,116.26580810546875,10.244925498962402
2.08,117.60540771484375,10.138611793518066
2.09,117.6953125,10.138611793518066
2.1,117.96484375,9.896986961364746
2.11,118.67822265625,9.896986961364746
2.12,119.12744140625,9.607035636901855
2.13,120.73663330078125,9.423399925231934
2.14,121.80938720703125,9.065794944763184
2.15,123.1517333984375,8.872492790222168
2.16,123.5982666015625,8.872492790222168
2.17,124.22442626953125,8.756512641906738
2.18,125.1202392578125,8.698521614074707
2.19,126.2828369140625,8.48589038848877
2.2,126.3726806640625,8.321585655212402
2.21,126.64215087890625,8.263596534729004
2.22,127.3582763671875,7.7706804275512695
2.23,129.05731201171875,7.7706804275512695
2.24,130.5792236328125,7.606375694274902
2.25,130.6690673828125,7.422738075256348
2.26,130.75897216796875,7.422738075256348
2.27,131.2081298828125,7.326088905334473
2.28,133.8028564453125,7.326088905334473
2.29,134.1622314453125,7.326088905334473
2.3,134.3419189453125,7.152117729187012
2.31,134.8782958984375,7.065133094787598
2.32,135.8638916015625,6.862166404724121
2.33,136.1334228515625,6.813843727111816
2.34,138.6409912109375,6.659201622009277
2.35,139.35968017578125,6.398247718811035
2.36,139.98590087890625,6.330592155456543
2.37,140.16552734375,6.195281028747559
2.38,140.6121826171875,6.05030632019043
2.39,141.06134033203125,6.011645317077637
2.4,143.84100341796875,5.750689506530762
2.41,144.10791015625,5.5863847732543945
2.42,144.55712890625,5.431744575500488
2.43,146.44110107421875,5.422079086303711
2.44,146.88763427734375,5.306098937988281
2.45,147.69622802734375,5.267438888549805
2.46,148.8614501953125,5.180453300476074
2.47,149.9368896484375,5.132128715515137
2.48,150.83526611328125,4.900167465209961
2.49,151.10479736328125,4.832511901855469
2.5,151.553955078125,4.755192756652832
2.51,152.00048828125,4.4169158935546875
2.52,152.98870849609375,4.310600280761719
2.53,154.33367919921875,4.300935745239258
2.54,155.5015869140625,4.300935745239258
2.55,156.0406494140625,3.914334297180176
2.56,156.5770263671875,3.8563451766967773
2.57,157.56524658203125,3.8563451766967773
2.58,158.733154296875,3.837015151977539
2.59,159.90106201171875,3.8273496627807617
2.6,160.26043701171875,3.8273496627807617
2.61,160.70697021484375,3.315103530883789
2.62,161.51556396484375,3.315103530883789
2.63,162.86309814453125,3.315103530883789
2.64,164.39031982421875,2.9381675720214844
2.65,165.37860107421875,2.899507522583008
2.66,166.1871337890625,2.889842987060547
2.67,166.4566650390625,2.889842987060547
2.68,167.35504150390625,2.8801774978637695
2.69,168.07373046875,2.387261390686035
2.7,168.25347900390625,2.387261390686035
2.71,171.04107666015625,2.12630558013916
2.72,171.49029541015625,2.106975555419922
2.73,172.388671875,2.12630558013916
2.74,174.0982666015625,2.106975555419922
2.75,174.90679931640625,2.106975555419922
2.76,175.80517578125,1.9813299179077148
2.77,176.43408203125,1.9136743545532227
2.78,176.88592529296875,1.8556852340698242
2.79,177.1553955078125,1.710709571838379
2.8,179.0419921875,1.5077438354492188
2.81,179.0419921875,1.5077438354492188
2.82,179.134521484375,1.2274580001831055
2.83,180.4820556640625,1.1694679260253906
2.84,181.65264892578125,0.9278421401977539
2.85,183.00286865234375,0.9278421401977539
2.86,183.63177490234375,0.9085121154785156
2.87,183.90130615234375,0.8408565521240234
2.88,184.98193359375,0.8215265274047852
2.89,186.8739013671875,0.8215265274047852
2.9,188.04443359375,0.8021974563598633
2.91,189.03265380859375,0.6765518188476562
2.92,190.744873046875,0.3286104202270508
2.93,191.5560302734375,0.22229576110839844
2.94,192.7265625,0.12564563751220703
2.95,193.358154296875,0.057990074157714844
2.96,193.44793701171875,-0.06765556335449219
2.97,193.71746826171875,-0.0966501235961914
2.98,193.98699951171875,-0.2126312255859375
2.99,195.42974853515625,-0.2126312255859375
3,196.2408447265625,-0.2802858352661133
3.01,197.1419677734375,-0.44459056854248047
3.02,198.40234375,-0.44459056854248047
3.03,199.0338134765625,-0.5122461318969727
3.04,200.83587646484375,-0.6282272338867188
3.05,201.6470947265625,-0.6282272338867188
3.06,202.55072021484375,-0.5122461318969727
3.07,203.5416259765625,-0.6282272338867188
3.08,204.262939453125,-0.7538719177246094
3.09,205.07415771484375,-0.8118619918823242
3.1,205.977783203125,-0.8118619918823242
3.11,206.42706298828125,-0.9375076293945312
3.12,206.42706298828125,-1.0244932174682617
3.13,208.68359375,-1.0244932174682617
3.14,209.85675048828125,-1.1598033905029297
3.15,209.85675048828125,-1.2661190032958984
3.16,210.48822021484375,-1.3047780990600586
3.17,211.75128173828125,-1.3047780990600586
3.18,212.3828125,-1.3047780990600586
3.19,212.47259521484375,-1.391763687133789
3.2,213.10418701171875,-1.5367393493652344
3.21,214.27734375,-1.391763687133789
3.22,215.63287353515625,-1.391763687133789
3.23,217.61724853515625,-1.6140594482421875
3.24,218.7032470703125,-1.7300395965576172
3.25,219.42462158203125,-1.7397041320800781
3.26,219.60693359375,-1.7493696212768555
3.27,220.9598388671875,-1.7493696212768555
3.28,221.50152587890625,-1.7493696212768555
3.29,222.4051513671875,-2.0103249549865723
3.3,222.94683837890625,-2.048985481262207
3.31,224.2125244140625,-2.058650493621826
3.32,225.7476806640625,-2.0973105430603027
3.33,225.92999267578125,-2.174630641937256
3.34,226.29205322265625,-2.174630641937256
3.35,227.37530517578125,-2.174630641937256
3.36,227.6474609375,-2.309940814971924
3.37,229.63714599609375,-2.3486008644104004
3.38,229.72698974609375,-2.396925926208496
3.39,231.6241455078125,-2.3486008644104004
3.4,232.52789306640625,-2.396925926208496
3.41,233.79620361328125,-2.7545323371887207
3.42,234.15814208984375,-2.7545323371887207
3.43,234.15814208984375,-2.7545323371887207
3.44,234.248046875,-2.976827621459961
3.45,234.78973388671875,-2.996157646179199
3.46,234.78973388671875,-3.257113456726074
3.47,235.875732421875,-3.257113456726074
3.48,239.04119873046875,-3.2861084938049316
3.49,239.04119873046875,-3.257113456726074
3.5,240.943603515625,-3.257113456726074
3.51,242.1195068359375,-3.257113456726074
3.52,244.20166015625,-3.2861084938049316
3.53,244.20166015625,-3.2861084938049316
3.54,245.01544189453125,-3.2861084938049316
3.55,245.10528564453125,-3.373093605041504
3.56,245.469970703125,-3.373093605041504
3.57,247.91412353515625,-3.440749168395996
3.58,248.5482177734375,-3.817685127258301
3.59,248.72796630859375,-4.90983247756958
3.6,248.91021728515625,-4.90983247756958
3.61,249.8165283203125,-4.90983247756958
3.62,250.722900390625,-4.90983247756958
3.63,252.17083740234375,-4.639212131500244
3.64,252.3531494140625,-4.639212131500244
3.65,252.8974609375,-4.90983247756958
3.66,253.53167724609375,-4.90983247756958
3.67,254.25567626953125,-4.90983247756958
3.68,254.25567626953125,-4.639212131500244
3.69,255.2518310546875,-4.639212131500244
3.7,257.6087646484375,-5.00648307800293
3.71,258.6075439453125,-4.648877143859863
3.72,260.42022705078125,-5.00648307800293
3.73,260.6025390625,-5.00648307800293
3.74,263.3214111328125,-5.00648307800293
3.75,263.3214111328125,-5.402749061584473
3.76,263.4139404296875,-5.402749061584473
3.77,263.68609619140625,-5.5960493087768555
3.78,264.41009521484375,-5.5960493087768555
3.79,265.31903076171875,-5.402749061584473
3.8,266.22540283203125,-5.5960493087768555
3.81,267.0418701171875,-5.5960493087768555
3.82,267.40380859375,-5.5960493087768555
3.83,267.40380859375,-5.644374370574951
3.84,269.94573974609375,-5.644374370574951
3.85,270.5799560546875,-5.644374370574951
3.86,270.5799560546875,-5.567054271697998
3.87,270.85211181640625,-5.567054271697998
3.88,271.30657958984375,-5.567054271697998
3.89,274.213134765625,-5.567054271697998
3.9,274.6676025390625,-5.567054271697998
3.91,275.11944580078125,-5.86667013168335
3.92,275.11944580078125,-5.567054271697998
3.93,277.481689453125,-5.567054271697998
3.94,277.481689453125,-6.079300880432129
3.95,277.75384521484375,-6.079300880432129
3.96,279.7540283203125,-6.156620979309082
3.97,280.84271240234375,-6.485231876373291
3.98,282.478271484375,-6.485231876373291
3.99,282.66064453125,-6.504561424255371
4,283.20489501953125,-6.504561424255371
4.01,283.20489501953125,-6.504561424255371
4.02,285.2052001953125,-6.504561424255371
4.03,285.387451171875,-6.562551975250244
4.04,285.56976318359375,-6.562551975250244
4.05,287.8421630859375,-6.562551975250244
4.06,288.75115966796875,-6.330591201782227
4.07,288.8409423828125,-6.330591201782227
4.08,289.5703125,-6.330591201782227
4.09,290.8438720703125,-6.504561424255371
4.1,290.8438720703125,-6.504561424255371
4.11,292.7515869140625,-6.504561424255371
4.12,292.7515869140625,-6.504561424255371
4.13,293.66326904296875,-6.649537086486816
4.14,294.11773681640625,-6.9201579093933105
4.15,294.93682861328125,-6.9201579093933105
4.16,295.75592041015625,-6.9201579093933105
4.17,296.48260498046875,-6.92982292175293
4.18,299.12225341796875,-6.958817958831787
4.19,299.12225341796875,-6.958817958831787
4.2,300.3060302734375,-6.92982292175293
4.21,301.39727783203125,-7.03613805770874
4.22,302.1265869140625,-7.03613805770874
4.23,302.1265869140625,-7.03613805770874
4.24,302.4912109375,-7.03613805770874
4.25,303.7647705078125,-7.045803070068359
4.26,303.310302734375,-6.949152946472168
4.27,304.49407958984375,-6.949152946472168
4.28,305.5880126953125,-6.949152946472168
4.29,305.6778564453125,-7.045803070068359
4.3,307.31866455078125,-7.045803070068359
4.31,307.31866455078125,-7.1811137199401855
4.32,309.4140625,-7.045803070068359
4.33,309.50390625,-7.1811137199401855
4.34,309.50390625,-7.45173454284668
4.35,311.59930419921875,-7.45173454284668
4.36,311.6917724609375,-7.45173454284668
4.37,312.5108642578125,-7.45173454284668
4.38,313.05780029296875,-7.3840789794921875
4.39,313.05780029296875,-7.45173454284668
4.4,314.2442626953125,-7.3840789794921875
4.41,316.15728759765625,-7.461399078369141
4.42,318.80224609375,-7.461399078369141
4.43,318.80224609375,-7.461399078369141
4.44,319.71380615234375,-7.529054641723633
4.45,320.53558349609375,-7.654699802398682
4.46,321.5396728515625,-7.664364814758301
4.47,321.5396728515625,-7.664364814758301
4.48,323.45538330078125,-7.703024864196777
4.49,324.0948486328125,-7.751350402832031
4.5,325.73565673828125,-7.751350402832031
4.51,325.73565673828125,-7.751350402832031
4.52,326.19281005859375,-7.751350402832031
4.53,326.28265380859375,-7.770679950714111
4.54,328.1085205078125,-7.799674987792969
4.55,328.20098876953125,-7.7803449630737305
4.56,329.29486083984375,-7.799674987792969
4.57,330.666259765625,-7.799674987792969
4.58,331.488037109375,-7.809340476989746
4.59,332.94921875,-7.838335037231445
4.6,333.3138427734375,-7.925320625305176
4.61,334.1356201171875,-8.031636238098145
4.62,334.8675537109375,-8.050966262817383
4.63,334.8675537109375,-8.050966262817383
4.64,335.13970947265625,-8.108956336975098
4.65,335.96148681640625,-8.118620872497559
4.66,335.13970947265625,-8.118620872497559
4.67,337.1505126953125,-8.166946411132812
4.68,337.42529296875,-8.166946411132812
4.69,337.42529296875,-8.244266510009766
4.7,339.25115966796875,-8.244266510009766
4.71,341.5367431640625,-8.244266510009766
4.72,341.90142822265625,-8.244266510009766
4.73,342.725830078125,-8.244266510009766
4.74,342.725830078125,-8.244266510009766
4.75,342.725830078125,-8.244266510009766
4.76,343.0904541015625,-8.253931045532227
4.77,346.19781494140625,-8.253931045532227
4.78,346.83990478515625,-8.30225658416748
4.79,348.0289306640625,-8.30225658416748
4.8,348.1187744140625,-8.30225658416748
4.81,349.218017578125,-8.350582122802734
4.82,349.67510986328125,-8.30225658416748
4.83,349.857421875,-8.263596534729004
4.84,353.51702880859375,-8.350582122802734
4.85,354.70611572265625,-8.350582122802734
4.86,354.70611572265625,-8.688857078552246
4.87,355.8052978515625,-8.640532493591309
4.88,355.8052978515625,-8.640532493591309
4.89,355.89776611328125,-8.640532493591309
4.9,356.17254638671875,-8.640532493591309
4.91,357.636474609375,-8.640532493591309
4.92,357.8187255859375,-8.640532493591309
4.93,358.27850341796875,-8.640532493591309
4.94,359.7423095703125,-8.360246658325195
4.95,360.931396484375,-8.292591094970703
4.96,361.2061767578125,-8.292591094970703
4.97,361.75579833984375,-8.292591094970703
4.98,363.1297607421875,-8.360246658325195
4.99,364.22900390625,-8.292591094970703
5,364.5037841796875,-8.360246658325195
5.01,366.152587890625,-8.41823673248291
5.02,366.42742919921875,-8.360246658325195
5.03,366.794677734375,-8.41823673248291
5.04,368.26116943359375,-8.524552345275879
5.05,369.17803955078125,-8.524552345275879
5.06,369.17803955078125,-8.524552345275879
5.07,370.094970703125,-8.553546905517578
5.08,372.11102294921875,-8.553546905517578
5.09,373.39520263671875,-8.553546905517578
5.1,373.48504638671875,-8.669527053833008
5.11,373.48504638671875,-8.669527053833008
5.12,373.66998291015625,-8.669527053833008
5.13,373.66998291015625,-8.872492790222168
5.14,373.76251220703125,-8.872492790222168
5.15,374.6793212890625,-8.669527053833008
5.16,376.78790283203125,-8.872492790222168
5.17,378.34686279296875,-9.046463012695312
5.18,378.6217041015625,-8.872492790222168
5.19,379.72357177734375,-8.630867004394531
5.2,381.28253173828125,-8.630867004394531
5.21,381.467529296875,-8.630867004394531
5.22,381.7423095703125,-8.630867004394531
5.23,383.30126953125,-8.756512641906738
5.24,383.66851806640625,-8.804838180541992
5.25,385.04522705078125,-8.804838180541992
5.26,385.50494384765625,-8.804838180541992
5.27,386.239501953125,-8.833832740783691
5.28,386.33197021484375,-8.843498229980469
5.29,387.70867919921875,-8.862828254699707
5.3,389.45257568359375,-8.882158279418945
5.31,389.72735595703125,-8.94014835357666
5.32,389.91241455078125,-8.94014835357666
5.33,390.09466552734375,-8.94014835357666
5.34,391.84124755859375,-8.949812889099121
5.35,392.02362060546875,-8.988472938537598
5.36,393.8626708984375,-8.998138427734375
5.37,394.59722900390625,-9.007802963256836
5.38,395.6065673828125,-9.017468452453613
5.39,395.79150390625,-9.036798477172852
5.4,396.89337158203125,-9.05612850189209
5.41,397.44561767578125,-9.085123062133789
5.42,397.90533447265625,-9.094788551330566
5.43,398.82489013671875,-9.123784065246582
5.44,399.192138671875,-9.181774139404297
5.45,400.93878173828125,-9.181774139404297
5.46,401.580810546875,-9.181774139404297
5.47,401.8582763671875,-9.210768699645996
5.48,401.95074462890625,-9.239764213562012
5.49,402.31805419921875,-9.25909423828125
5.5,402.31805419921875,-9.268758773803711
5.51,403.88232421875,-9.268758773803711
5.52,404.33941650390625,-9.307418823242188
5.53,404.80181884765625,-9.317084312438965
5.54,405.72137451171875,-9.326748847961426
5.55,406.27362060546875,-9.346078872680664
5.56,407.4678955078125,-9.38473892211914
5.57,408.11273193359375,-9.394404411315918
5.58,409.86187744140625,-9.394404411315918
5.59,410.04412841796875,-9.394404411315918
5.6,410.22918701171875,-9.394404411315918
5.61,410.59637451171875,-9.394404411315918
5.62,410.68890380859375,-9.394404411315918
5.63,412.06817626953125,-9.394404411315918
5.64,412.99029541015625,-9.46205997467041
5.65,413.54254150390625,-9.46205997467041
5.66,413.63507080078125,-9.46205997467041
5.67,415.38433837890625,-9.539380073547363
5.68,415.65911865234375,-9.539380073547363
5.69,416.39630126953125,-9.539380073547363
5.7,416.94854736328125,-9.549044609069824
5.71,417.59332275390625,-9.549044609069824
5.72,419.15753173828125,-9.549044609069824
5.73,419.43499755859375,-9.549044609069824
5.74,419.61993408203125,-9.549044609069824
5.75,420.35455322265625,-9.549044609069824
5.76,422.01385498046875,-9.568374633789062
5.77,423.21087646484375,-9.5877046585083
5.78,423.76580810546875,-9.5877046585083
5.79,423.94805908203125,-9.5877046585083
5.8,427.17437744140625,-9.5877046585083
5.81,427.91156005859375,-9.607034683227539
5.82,428.37396240234375,-9.626364707946777
5.83,429.01873779296875,-9.607034683227539
5.84,429.66339111328125,-9.626364707946777
5.85,429.84832763671875,-9.636030197143555
5.86,430.67803955078125,-9.626364707946777
5.87,430.95550537109375,-9.626364707946777
5.88,431.32281494140625,-9.636030197143555
5.89,432.15240478515625,-9.636030197143555
5.9,432.33746337890625,-9.636030197143555
5.91,432.52239990234375,-9.636030197143555
5.92,434.82647705078125,-9.645694732666016
5.93,435.93621826171875,-9.645694732666016
5.94,436.02874755859375,-9.665024757385254
5.95,436.58099365234375,-9.665024757385254
5.96,436.58099365234375,-9.70368480682373
5.97,437.04071044921875,-9.70368480682373
5.98,437.59564208984375,-9.70368480682373
5.99,438.15057373046875,-9.70368480682373
6,438.70281982421875,-9.70368480682373
6.01,439.62493896484375,-9.69402027130127
6.02,440.54974365234375,-9.70368480682373
6.03,440.64227294921875,-9.723014831542969
