ts,id,Ax,Ay,Az,Gx,Gy,Gz
0.145,IMU0,1.0538085937500001,-66.66776367187501,6.255791015625,-2.5910364145658265,9.663865546218489,-0.6302521008403361
0.155,IMU0,-0.775986328125,-65.70017578125001,7.75986328125,-1.680672268907563,19.11764705882353,-0.350140056022409
0.165,IMU0,-4.512216796875,-72.856494140625,-4.905,0.21008403361344538,13.795518207282914,0.8403361344537815
0.175,IMU0,-0.67060546875,-49.701445312500006,5.010380859375,3.991596638655462,-5.182072829131653,0.0700280112044818
0.185,IMU0,4.071533203125,-76.50650390625,11.448193359375,4.061624649859944,-13.23529411764706,-2.3109243697478994
0.195,IMU0,-3.7649707031250004,-61.28375976562501,-5.767207031250001,1.3305322128851542,-16.38655462184874,-0.2801120448179272
0.205,IMU0,3.1518457031250002,-70.41357421875,-0.9771679687500001,2.73109243697479,-22.338935574229694,-1.1904761904761905
0.215,IMU0,-0.9771679687500001,-68.28679687500001,-2.5770410156250003,-2.3109243697478994,-7.843137254901961,-0.700280112044818
0.225,IMU0,2.232158203125,-54.184921875,8.459208984375001,-10.504201680672269,7.282913165266106,-3.641456582633053
0.235,IMU0,2.5866210937500003,-75.40479492187501,5.288203125000001,-1.1904761904761905,10.154061624649861,-1.8207282913165266
0.245,IMU0,-0.8622070312500001,-54.4531640625,2.1746777343750003,-1.1204481792717087,9.033613445378151,-1.5406162464985995
0.255,IMU0,4.80919921875,-65.681015625,11.409873046875001,0,12.114845938375352,-4.621848739495799
0.265,IMU0,-0.8047265625000001,-64.426025390625,-4.4068359375,0.6302521008403361,6.0924369747899165,-2.5210084033613445
0.275,IMU0,-2.998564453125,-58.927060546875005,8.459208984375001,-0.700280112044818,13.095238095238097,-2.73109243697479
0.285,IMU0,2.998564453125,-69.37892578125,12.789404296875,1.400560224089636,4.69187675070028,-3.011204481792717
0.295,IMU0,-3.899091796875,-55.756054687500004,-2.069296875,-3.2212885154061626,6.302521008403362,-0.8403361344537815
0.305,IMU0,-0.6514453125,-73.84324218750001,-8.114326171875,-2.73109243697479,-14.285714285714286,-1.7507002801120448
0.315,IMU0,1.2454101562500002,-55.439912109375,17.886005859375,-1.4705882352941178,-25.140056022408963,-3.2212885154061626
0.325,IMU0,2.845283203125,-66.04505859375,8.58375,-4.761904761904762,-26.050420168067227,-1.8207282913165266
0.335,IMU0,-9.225615234375,-59.195302734375005,-27.743906250000002,-7.773109243697479,-24.299719887955185,0.21008403361344538
0.345,IMU0,-1.140029296875,-60.459873046875,6.207890625,-6.162464985994398,-54.90196078431373,-2.5210084033613445
0.355,IMU0,4.7133984375,-73.575,8.83283203125,-1.8907563025210086,-31.022408963585434,-3.011204481792717
0.365,IMU0,3.726650390625,-58.745039062500005,4.914580078125001,2.5910364145658265,-14.775910364145659,-2.8711484593837535
0.375,IMU0,3.726650390625,-58.745039062500005,4.914580078125001,2.5910364145658265,-14.775910364145659,-2.8711484593837535
0.385,IMU0,2.8069628906250004,-70.3944140625,9.072333984375,9.313725490196079,-9.033613445378151,-5.9523809523809526
0.395,IMU0,5.489384765625,-69.3214453125,-19.667900390625,-0.8403361344537815,-1.400560224089636,-2.9411764705882355
0.405,IMU0,-8.305927734375,-60.632314453125005,4.569697265625,8.053221288515406,7.142857142857143,-3.081232492997199
0.415,IMU0,-1.43701171875,-73.66122070312501,17.866845703125,8.683473389355743,13.795518207282914,-3.991596638655462
0.425,IMU0,0.7472460937500001,-48.992519531250004,-10.7680078125,0.4901960784313726,30.3921568627451,-0.2801120448179272
0.435,IMU0,3.803291015625,-78.949423828125,-0.36404296875000003,0.5602240896358543,23.249299719887958,0.700280112044818
0.445,IMU0,2.442919921875,-52.546728515625006,25.473427734375,-0.0700280112044818,22.689075630252102,-0.700280112044818
0.455,IMU0,4.61759765625,-64.291904296875,-1.465751953125,-10.854341736694678,48.529411764705884,1.8907563025210086
0.465,IMU0,-3.3913476562500002,-69.5513671875,-24.400458984375003,-14.075630252100842,45.09803921568628,1.9607843137254903
0.475,IMU0,0.09580078125000001,-53.715498046875005,13.0672265625,0.350140056022409,15.406162464985995,1.3305322128851542
0.485,IMU0,0.5269042968750001,-73.143896484375,23.681953125000003,-1.8907563025210086,33.12324929971989,-1.1904761904761905
0.495,IMU0,-0.49816406250000006,-52.63294921875001,-1.43701171875,-6.302521008403362,27.521008403361346,2.5210084033613445
0.505,IMU0,-10.835068359375,-74.111484375,-39.594462890625,-2.2408963585434174,12.745098039215687,0.9803921568627452
0.515,IMU0,8.83283203125,-56.742802734375005,19.188896484375,7.142857142857143,-40.33613445378151,-2.801120448179272
0.525,IMU0,0.296982421875,-66.859365234375,32.390244140625,10.364145658263306,13.095238095238097,-2.9411764705882355
0.535,IMU0,6.811435546875001,-69.95373046875001,-20.070263671875,-6.722689075630252,23.03921568627451,-3.781512605042017
0.545,IMU0,-4.46431640625,-55.8326953125,3.822451171875,7.773109243697479,-3.711484593837535,-5.5322128851540615
0.555,IMU0,5.125341796875,-75.797578125,5.1732421875000005,4.971988795518207,-0.4901960784313726,-5.322128851540617
0.565,IMU0,-1.159189453125,-57.997792968750005,11.141630859375,-0.350140056022409,3.781512605042017,-4.761904761904762
0.575,IMU0,-6.64857421875,-69.99205078125,-20.625908203125,-3.431372549019608,6.512605042016807,-2.100840336134454
0.585,IMU0,0.24908203125000003,-54.60644531250001,10.59556640625,2.100840336134454,-13.375350140056023,-5.042016806722689
0.595,IMU0,0.9005273437500001,-71.4673828125,10.106982421875001,1.680672268907563,-9.033613445378151,-2.3109243697478994
0.605,IMU0,2.538720703125,-65.93967773437501,-1.619033203125,-5.182072829131653,-3.9215686274509807,-1.8207282913165266
0.615,IMU0,1.829794921875,-63.774580078125005,6.198310546875001,0.4901960784313726,-2.9411764705882355,-3.781512605042017
0.625,IMU0,4.282294921875001,-73.61332031250001,-0.9675878906250001,-0.8403361344537815,-4.201680672268908,-4.411764705882353
0.635,IMU0,-0.756826171875,-52.996992187500005,-2.28005859375,0,-5.042016806722689,-4.761904761904762
0.645,IMU0,-0.833466796875,-78.81530273437501,3.899091796875,-2.380952380952381,-3.711484593837535,-4.061624649859944
0.655,IMU0,-1.2549902343750001,-61.848984375,0.70892578125,-3.9215686274509807,-6.582633053221289,-4.061624649859944
0.665,IMU0,-2.5674609375000004,-71.68772460937501,6.351591796875001,-1.680672268907563,-6.022408963585434,-4.201680672268908
0.675,IMU0,1.66693359375,-70.91173828125001,3.16142578125,1.400560224089636,-4.971988795518207,-3.9215686274509807
0.685,IMU0,1.70525390625,-61.130478515625,-0.9771679687500001,0,-3.2913165266106446,-3.781512605042017
0.695,IMU0,3.4871484375,-74.4563671875,0.057480468750000006,1.5406162464985995,-3.711484593837535,-4.761904761904762
0.705,IMU0,0.6514453125,-52.987412109375,1.159189453125,7.843137254901961,-5.322128851540617,-4.761904761904762
0.715,IMU0,-0.258662109375,-73.278017578125,2.835703125,0.350140056022409,-3.5014005602240896,-4.971988795518207
0.725,IMU0,-1.8106347656250001,-50.496591796875,2.2704785156250002,0.5602240896358543,-6.862745098039216,-4.831932773109244
0.735,IMU0,-2.0213964843750003,-72.799013671875,5.527705078125001,-1.050420168067227,-2.9411764705882355,-3.711484593837535
0.745,IMU0,1.6094531250000002,-65.27865234375001,-0.689765625,1.050420168067227,-2.5910364145658265,-4.411764705882353
0.755,IMU0,0.354462890625,-66.48574218750001,6.236630859375,-2.3109243697478994,-3.151260504201681,-3.8515406162464987
0.765,IMU0,3.6691699218750005,-65.786396484375,-0.47900390625000006,0.9103641456582633,-3.8515406162464987,-4.901960784313726
0.775,IMU0,0.680185546875,-59.588085937500004,5.154082031250001,7.563025210084034,-4.901960784313726,-5.6722689075630255
0.785,IMU0,-1.427431640625,-76.573564453125,3.4584082031250003,0.0700280112044818,-5.882352941176471,-5.46218487394958
0.795,IMU0,0.9963281250000001,-55.171669921875,2.5674609375000004,-0.1400560224089636,-2.5910364145658265,-5.112044817927171
0.805,IMU0,-1.0921289062500001,-76.00833984375001,2.8740234375,1.4705882352941178,-6.372549019607844,-4.971988795518207
0.815,IMU0,0.19160156250000002,-53.61969726562501,-1.2549902343750001,1.3305322128851542,-5.5322128851540615,-5.2521008403361344
0.825,IMU0,2.212998046875,-69.78128906250001,3.50630859375,-0.700280112044818,-2.73109243697479,-4.621848739495799
0.835,IMU0,2.212998046875,-69.78128906250001,3.50630859375,-0.700280112044818,-2.73109243697479,-4.621848739495799
0.845,IMU0,-0.067060546875,-56.742802734375005,1.9160156250000002,-2.3109243697478994,-4.201680672268908,-5.322128851540617
0.855,IMU0,1.178349609375,-74.34140625,4.4547363281250005,-0.42016806722689076,-4.971988795518207,-5.9523809523809526
0.865,IMU0,-0.48858398437500006,-58.524697265625,1.580712890625,1.2605042016806722,-4.621848739495799,-5.112044817927171
0.875,IMU0,-0.354462890625,-70.44231445312501,4.435576171875001,-0.700280112044818,-1.3305322128851542,-5.602240896358544
0.885,IMU0,-0.5843847656250001,-71.21830078125001,0.45984375000000005,2.450980392156863,-7.212885154061625,-5.882352941176471
0.895,IMU0,1.302890625,-58.8216796875,1.197509765625,3.641456582633053,-3.8515406162464987,-5.112044817927171
0.905,IMU0,0.7855664062500001,-70.346513671875,1.044228515625,1.7507002801120448,-4.481792717086835,-5.322128851540617
0.915,IMU0,0.795146484375,-57.030205078125,5.767207031250001,3.711484593837535,-5.9523809523809526,-5.112044817927171
0.925,IMU0,1.140029296875,-76.094560546875,7.75986328125,5.46218487394958,-7.282913165266106,-6.652661064425771
0.935,IMU0,0.38320312500000003,-54.54896484375001,3.5350488281250003,0,-5.882352941176471,-5.882352941176471
0.945,IMU0,-1.101708984375,-74.877890625,3.8416113281250004,2.73109243697479,-3.081232492997199,-5.392156862745098
0.955,IMU0,0.59396484375,-52.757490234375005,3.65958984375,7.42296918767507,-7.773109243697479,-6.582633053221289
0.965,IMU0,0.22034179687500002,-76.937607421875,2.60578125,1.680672268907563,-3.431372549019608,-5.2521008403361344
0.975,IMU0,0.680185546875,-50.918115234375,0.22992187500000003,0.6302521008403361,-4.411764705882353,-6.372549019607844
0.985,IMU0,0.258662109375,-73.40255859375,8.420888671875,1.050420168067227,-3.5714285714285716,-5.6722689075630255
0.995,IMU0,0.028740234375000003,-55.181250000000006,1.178349609375,2.170868347338936,-3.711484593837535,-5.8123249299719895
1.005,IMU0,1.005908203125,-68.75622070312501,5.201982421875,0.2801120448179272,0.8403361344537815,-5.602240896358544
1.015,IMU0,0.5460644531250001,-59.41564453125,0.7280859375000001,1.1904761904761905,-4.271708683473389,-6.162464985994398
1.025,IMU0,-0.47900390625000006,-64.81880859375,1.005908203125,-2.100840336134454,-0.7703081232492998,-5.392156862745098
1.035,IMU0,0.009580078125,-59.90422851562501,0.047900390625000004,-1.050420168067227,-2.6610644257703084,-5.602240896358544
1.045,IMU0,0.15328125,-62.44294921875,5.010380859375,-0.350140056022409,-5.2521008403361344,-5.6722689075630255
1.055,IMU0,0.5748046875,-66.84978515625001,3.171005859375,1.8207282913165266,-4.971988795518207,-5.882352941176471
1.065,IMU0,0.8622070312500001,-62.69203125000001,1.6477734375000002,1.8207282913165266,-1.9607843137254903,-5.5322128851540615
1.075,IMU0,1.70525390625,-67.894013671875,1.120869140625,4.341736694677872,-2.801120448179272,-6.0924369747899165
1.085,IMU0,0.40236328125000004,-56.70448242187501,2.864443359375,5.182072829131653,-4.131652661064426,-6.372549019607844
1.095,IMU0,-0.8047265625000001,-60.469453125,1.0921289062500001,2.3109243697478994,-2.3109243697478994,-5.6722689075630255
1.105,IMU0,-0.3448828125,-56.57994140625,4.512216796875,3.151260504201681,-3.361344537815126,-5.8123249299719895
1.115,IMU0,0.9005273437500001,-72.75111328125,3.975732421875,1.050420168067227,0.700280112044818,-5.602240896358544
1.125,IMU0,0.910107421875,-52.201845703125,1.5328125000000001,2.73109243697479,-0.6302521008403361,-6.022408963585434
1.135,IMU0,1.3316308593750001,-68.056875,3.2572265625,-1.7507002801120448,-0.5602240896358543,-5.2521008403361344
1.145,IMU0,-0.32572265625,-52.01982421875,0.45984375000000005,-0.1400560224089636,-3.641456582633053,-5.882352941176471
1.155,IMU0,0.46942382812500005,-68.899921875,5.38400390625,1.1904761904761905,1.050420168067227,-6.0924369747899165
1.165,IMU0,-0.8238867187500001,-57.42298828125001,3.3817675781250003,2.5210084033613445,-1.1204481792717087,-5.46218487394958
1.175,IMU0,-0.11496093750000001,-53.466416015625,7.031777343750001,1.1204481792717087,-1.050420168067227,-6.23249299719888
1.185,IMU0,1.082548828125,-61.389140625,3.324287109375,-1.050420168067227,-1.680672268907563,-5.882352941176471
1.195,IMU0,0.44068359375000005,-57.53794921875,2.0309765625000002,-1.400560224089636,-3.8515406162464987,-6.23249299719888
1.205,IMU0,0.23950195312500003,-51.96234375,1.1879296875,0.4901960784313726,0.42016806722689076,-5.602240896358544
1.215,IMU0,0.59396484375,-51.10013671875,1.62861328125,2.030812324929972,0.4901960784313726,-5.6722689075630255
1.225,IMU0,-0.6227050781250001,-46.492119140625,1.3316308593750001,-0.2801120448179272,1.680672268907563,-5.392156862745098
1.235,IMU0,0.41194335937500004,-45.160488281250004,4.9337402343750005,3.431372549019608,-2.450980392156863,-6.022408963585434
1.245,IMU0,0.9867480468750001,-42.066123046875006,4.42599609375,2.8711484593837535,-4.341736694677872,-6.0924369747899165
1.255,IMU0,-0.9005273437500001,-39.776484375,3.3913476562500002,2.5910364145658265,0.0700280112044818,-5.882352941176471
1.265,IMU0,-0.6514453125,-36.777919921875004,1.4944921875000001,0.5602240896358543,-0.6302521008403361,-5.6722689075630255
1.275,IMU0,0.5077441406250001,-35.73369140625,1.4849121093750002,0,-0.4901960784313726,-5.6722689075630255
1.285,IMU0,0.63228515625,-35.73369140625,1.676513671875,0,-0.4901960784313726,-5.6722689075630255
1.295,IMU0,0.63228515625,-34.411640625000004,1.676513671875,1.4705882352941178,-1.3305322128851542,-5.6722689075630255
1.305,IMU0,0.028740234375000003,-34.105078125000006,0.9580078125000001,0.9803921568627452,-1.6106442577030813,-5.602240896358544
1.315,IMU0,-0.09580078125000001,-33.520693359375,0.28740234375,0.9803921568627452,-0.700280112044818,-5.46218487394958
1.325,IMU0,-0.41194335937500004,-32.9937890625,0.47900390625000006,1.400560224089636,-0.9803921568627452,-5.46218487394958
1.335,IMU0,-0.19160156250000002,-32.447724609375,0.28740234375,0.8403361344537815,-0.6302521008403361,-5.182072829131653
1.345,IMU0,-0.17244140625,-32.562685546875,-0.028740234375000003,0.6302521008403361,-0.42016806722689076,-5.112044817927171
1.355,IMU0,-0.15328125,-33.329091796875005,1.62861328125,0.8403361344537815,-0.42016806722689076,-5.182072829131653
1.365,IMU0,0.13412109375,-31.987880859375004,0.6035449218750001,0.42016806722689076,-0.6302521008403361,-5.042016806722689
1.375,IMU0,0.3448828125,-31.681318359375002,0.5460644531250001,0.4901960784313726,0.1400560224089636,-4.971988795518207
1.385,IMU0,-0.12454101562500001,-32.179482421875,0.3065625,0.21008403361344538,0.0700280112044818,-4.971988795518207
1.395,IMU0,-0.19160156250000002,-31.59509765625,0.8622070312500001,0.6302521008403361,-0.350140056022409,-4.971988795518207
1.405,IMU0,-0.335302734375,-30.464648437500003,0.316142578125,0.42016806722689076,-0.2801120448179272,-4.69187675070028
1.415,IMU0,-0.6035449218750001,-31.623837890625,0.8047265625000001,-0.9103641456582633,0.7703081232492998,-4.551820728291316
1.425,IMU0,-0.12454101562500001,-30.426328125,0.36404296875000003,0.700280112044818,0.4901960784313726,-4.621848739495799
1.435,IMU0,0.354462890625,-31.949560546875002,1.3699511718750002,0.0700280112044818,0.2801120448179272,-4.621848739495799
1.445,IMU0,0.162861328125,-28.979736328125004,0.13412109375,-0.2801120448179272,0.1400560224089636,-4.411764705882353
1.455,IMU0,-0.36404296875000003,-30.512548828125002,0.22034179687500002,-0.6302521008403361,0.7703081232492998,-4.481792717086835
1.465,IMU0,-0.028740234375000003,-30.196406250000003,1.2454101562500002,-0.9103641456582633,0.5602240896358543,-4.411764705882353
1.475,IMU0,-0.44068359375000005,-29.315039062500002,0.067060546875,-0.21008403361344538,0.21008403361344538,-4.201680672268908
1.485,IMU0,-0.5652246093750001,-28.998896484375003,0.5460644531250001,-0.1400560224089636,0.5602240896358543,-4.201680672268908
1.495,IMU0,-0.19160156250000002,-28.816875000000003,0.67060546875,0.1400560224089636,-0.1400560224089636,-3.991596638655462
1.505,IMU0,0.047900390625000004,-28.7785546875,1.3699511718750002,-0.1400560224089636,0.4901960784313726,-3.641456582633053
