TIMESTAMP;TEMP1;TEMP2;TEMP3;TANK_PRESS;TANK_D_PRESS;CPU_USAGE;MEM_USAGE;DISK_UTILIZATION;TENSO
25475;0;0;0;5647.00;68.00;100.00;7.73;65.09;1.46
25480;0;0;0;5647.00;65.00;100.00;7.73;65.09;1.45
25487;0;0;0;5647.00;65.00;100.00;7.73;65.09;1.45
25492;0;0;0;5647.00;75.00;100.00;7.73;65.09;1.44
25498;0;0;0;5647.00;75.00;100.00;7.73;65.09;1.44
25503;0;0;0;5647.00;65.00;100.00;7.73;65.09;1.45
25508;0;0;0;5647.00;65.00;100.00;7.73;65.09;1.45
25514;0;0;0;5647.00;72.00;100.00;7.73;65.09;1.44
25519;0;0;0;5647.00;72.00;100.00;7.73;65.09;1.44
25525;0;0;0;5704.00;65.00;100.00;7.73;65.09;1.44
25531;0;0;0;5704.00;55.00;100.00;7.73;65.09;2.07
25537;0;0;0;5704.00;55.00;100.00;7.73;65.09;1.55
25542;0;0;0;5704.00;98.00;100.00;7.73;65.09;1.55
25548;0;0;0;5704.00;98.00;100.00;7.73;65.09;1.48
25553;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.48
25559;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.45
25564;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.45
25570;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.44
25575;0;0;0;5704.00;102.00;100.00;7.73;65.09;1.44
25580;0;0;0;5704.00;102.00;100.00;7.73;65.09;1.46
25586;0;0;0;5704.00;82.00;100.00;7.73;65.09;1.46
25591;0;0;0;5704.00;82.00;100.00;7.73;65.09;1.45
25597;0;0;0;5704.00;72.00;100.00;7.73;65.09;1.45
25602;0;0;0;5704.00;72.00;100.00;7.73;65.09;1.44
25608;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.44
25614;0;0;0;5704.00;58.00;100.00;7.73;65.09;1.44
25619;0;0;0;5704.00;75.00;100.00;7.73;65.09;1.44
25627;0;0;0;5704.00;75.00;100.00;7.73;65.09;1.44
25635;0;0;0;5641.00;65.00;100.00;7.73;65.09;1.44
25641;0;0;0;5641.00;65.00;100.00;7.73;65.09;1.45
25647;0;0;0;5641.00;115.00;100.00;7.73;65.09;1.47
25652;0;0;0;5641.00;48.00;100.00;7.73;65.09;1.47
25657;0;0;0;5641.00;48.00;100.00;7.73;65.09;1.44
25663;0;0;0;5641.00;95.00;100.00;7.73;65.09;1.44
25668;0;0;0;5641.00;95.00;100.00;7.73;65.09;1.46
25674;0;0;0;5641.00;95.00;100.00;7.73;65.09;1.46
25679;0;0;0;5641.00;95.00;100.00;7.73;65.09;1.46
25685;0;0;0;5641.00;115.00;100.00;7.73;65.09;1.46
25690;0;0;0;5641.00;115.00;100.00;7.73;65.09;1.48
25695;0;0;0;5641.00;102.00;100.00;7.73;65.09;1.48
25701;0;0;0;5641.00;102.00;100.00;7.73;65.09;1.47
25708;0;0;0;5641.00;102.00;100.00;7.73;65.09;1.47
25713;0;0;0;5641.00;92.00;100.00;7.73;65.09;1.46
25720;0;0;0;5641.00;92.00;100.00;7.73;65.09;1.68
25725;0;0;0;5678.00;102.00;100.00;7.73;65.09;1.68
25731;0;0;0;5678.00;102.00;100.00;7.73;65.09;2.09
25738;0;0;0;5678.00;112.00;100.00;7.73;65.09;2.09
25744;0;0;0;5678.00;112.00;100.00;7.73;65.09;2.09
25749;0;0;0;5678.00;112.00;100.00;7.73;65.09;1.58
25755;0;0;0;5678.00;112.00;100.00;7.73;65.09;1.49
25760;0;0;0;5678.00;115.00;100.00;7.73;65.09;1.49
25766;0;0;0;5678.00;115.00;100.00;7.73;65.09;1.48
25771;0;0;0;5678.00;65.00;100.00;7.73;65.09;1.48
25777;0;0;0;5678.00;115.00;100.00;7.73;65.09;1.46
25782;0;0;0;5678.00;115.00;100.00;7.73;65.09;1.46
25792;0;0;0;5678.00;68.00;100.00;7.73;65.09;1.48
25798;0;0;0;5678.00;61.00;100.00;7.73;65.09;1.46
25803;0;0;0;5678.00;61.00;100.00;7.73;65.09;1.46
25809;0;0;0;5678.00;61.00;100.00;7.73;65.09;1.45
25815;0;0;0;5678.00;58.00;100.00;7.73;65.09;1.45
25820;0;0;0;5678.00;108.00;100.00;7.73;65.09;1.44
25826;0;0;0;5688.00;108.00;100.00;7.73;65.09;1.44
25832;0;0;0;5688.00;119.00;100.00;7.73;65.09;2.06
25838;0;0;0;5688.00;119.00;100.00;7.73;65.09;2.06
25844;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.59
25849;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.59
25855;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.49
25860;0;0;0;5688.00;115.00;100.00;7.73;65.09;1.49
25866;0;0;0;5688.00;85.00;100.00;7.73;65.09;1.46
25871;0;0;0;5688.00;85.00;100.00;7.73;65.09;1.46
25877;0;0;0;5688.00;78.00;100.00;7.73;65.09;1.68
25882;0;0;0;5688.00;78.00;100.00;7.73;65.09;1.68
25887;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.49
25893;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.49
25899;0;0;0;5688.00;95.00;100.00;7.73;65.09;1.47
25905;0;0;0;5688.00;68.00;100.00;7.73;65.09;1.47
25910;0;0;0;5688.00;102.00;100.00;7.73;65.09;1.46
25915;0;0;0;5688.00;102.00;100.00;7.73;65.09;1.46
25921;0;0;0;5688.00;108.00;100.00;7.73;65.09;1.46
25927;0;0;0;5674.00;108.00;100.00;7.73;65.09;1.46
25933;0;0;0;5674.00;108.00;100.00;7.73;65.09;1.46
25939;0;0;0;5674.00;108.00;100.00;7.73;65.09;1.47
25944;0;0;0;5674.00;105.00;100.00;7.73;65.09;1.71
25950;0;0;0;5674.00;105.00;100.00;7.73;65.09;1.52
25955;0;0;0;5674.00;85.00;100.00;7.73;65.09;1.52
25961;0;0;0;5674.00;85.00;100.00;7.73;65.09;1.46
25966;0;0;0;5674.00;72.00;100.00;7.73;65.09;1.46
25971;0;0;0;5674.00;72.00;100.00;7.73;65.09;1.44
