TIMESTAMP;TEMP1;TEMP2;TEMP3;BOARD_TEMP1;BOARD_TEMP2;BOARD_TEMP3;OXIDIZER_PRESS;PRESSURE_FEED_PRESS;CHAMBER_PRESS1;CPU_USAGE;MEM_USAGE;DISK_UTILIZATION;PRIMER_STATUS;OXIDIZER_MAIN_VALVE;OXIDIZER_VENT_VALVE;OXIDIZER_DUMP_VALVE;PRESSURE_FEED_MAIN_VALVE;PRESSURE_FEED_VENT_VALVE;ENGINE_MODE;ETHANOL_PRESS;CHAMBER_PRESS2;CHAMBER_PRESS3;SEC_BOARD_TEMP1;SEC_BOARD_TEMP2;SEC_BOARD_TEMP3;ETHANOL_MAIN_VALVE;ETHANOL_VENT_VALVE;GPIO_STATE
1273;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;0
1283;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;0
1294;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;0
1305;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;0
1315;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1326;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1336;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1348;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1360;0;0;0;0;0;0;162.0000;211.0000;88.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1370;0;0;0;0;0;0;142.0000;211.0000;88.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1381;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1392;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1402;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1412;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1427;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1437;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1450;0;0;0;0;0;0;142.0000;211.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1461;0;0;0;0;0;0;166.0000;197.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1472;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1486;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1500;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1511;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1522;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232460
1532;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1543;0;0;0;0;0;0;166.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1558;0;0;0;0;0;0;135.0000;197.0000;142.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1569;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1581;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1592;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1603;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1616;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1628;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1638;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1649;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1660;0;0;0;0;0;0;135.0000;63.0000;139.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1671;0;0;0;0;0;0;159.0000;9.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1688;0;0;0;0;0;0;159.0000;9.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1698;0;0;0;0;0;0;159.0000;9.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1709;0;0;0;0;0;0;159.0000;9.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1720;0;0;0;0;0;0;159.0000;9.0000;135.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
