TIMESTAMP;TEMP1;TEMP2;TEMP3;BOARD_TEMP1;BOARD_TEMP2;BOARD_TEMP3;TANK_PRESS;TANK_D_PRESS;CPU_USAGE;MEM_USAGE;DISK_UTILIZATION;TENSO;PRIMER_STATUS;SERVO_STATUS;SERVO_DUMP_STATUS;SERVO_VENT_STATUS;ENGINE_MODE;ENGINE_NEW_VENT_VALVE_STATUS;GPIO_STATE
11189;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11199;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11209;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11227;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11237;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11248;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11258;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11269;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11279;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11290;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11300;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11311;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11321;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11332;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11342;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11353;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11363;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11374;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11384;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11395;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11405;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11416;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65540
11426;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65550
11437;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11447;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11457;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11468;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11479;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11495;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11506;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11516;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11526;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11537;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11547;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11557;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11567;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11578;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11588;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11599;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11609;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11619;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11630;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11640;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11650;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11661;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11671;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11681;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11692;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11702;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11712;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11723;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11733;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11743;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11754;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11764;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11774;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11786;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11796;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11807;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11817;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11827;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11838;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11848;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11858;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11869;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11879;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11890;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11900;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11910;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11921;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11931;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11941;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65566
11952;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11962;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11972;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11983;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
11994;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12004;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12014;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12025;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12035;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12046;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12058;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12068;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12079;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12089;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12100;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12110;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12120;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12131;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12141;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12151;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12161;0;0;0;230;235;235;0.0000;0.0000;11.1111;7.3886;59.0652;0.0000;1;0;0;0;1;0;65536
12172;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12182;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12193;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12203;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12214;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12224;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12234;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12245;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12255;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
12265;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12276;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12286;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12297;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12307;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12317;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12327;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12338;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12349;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12359;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12379;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12390;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12400;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12411;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12421;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12432;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12442;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12452;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12463;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65540
12473;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12484;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12495;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12505;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12516;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12526;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12536;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12547;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12557;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12567;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12578;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12589;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12605;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12616;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12626;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12636;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12646;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12657;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12667;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12678;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12688;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12699;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12709;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12720;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12730;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12740;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12750;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12761;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12771;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12781;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12792;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12802;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12813;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12823;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12833;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12845;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12855;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12865;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12876;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12886;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12896;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12907;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12917;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12928;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12938;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12948;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12958;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12969;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12979;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65566
12990;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65552
13000;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13011;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13021;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13031;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13042;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13052;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13062;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13073;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13083;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13093;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13104;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13114;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13125;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13135;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13145;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13156;0;0;0;230;235;235;0.0000;0.0000;40.0000;7.3870;59.0665;0.0000;1;0;0;0;1;0;65536
13168;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13178;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13189;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13199;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13210;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13220;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13230;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13241;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13251;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13261;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13272;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13282;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13293;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65536
13304;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13315;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13325;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13335;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13346;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13356;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13367;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13377;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13388;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13398;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13409;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65540
13420;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13430;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13441;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13451;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13462;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13472;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13489;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13499;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13510;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65550
13520;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13532;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13542;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13552;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13563;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13573;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13583;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13594;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
13604;0;0;0;230;235;235;0.0000;0.0000;33.3333;7.3854;59.0677;0.0000;1;0;0;0;1;0;65566
