TIMESTAMP;TEMP1;TEMP2;TEMP3;BOARD_TEMP1;BOARD_TEMP2;BOARD_TEMP3;OXIDIZER_PRESS;PRESSURE_FEED_PRESS;CHAMBER_PRESS1;CPU_USAGE;MEM_USAGE;DISK_UTILIZATION;PRIMER_STATUS;OXIDIZER_MAIN_VALVE;OXIDIZER_VENT_VALVE;OXIDIZER_DUMP_VALVE;PRESSURE_FEED_MAIN_VALVE;PRESSURE_FEED_VENT_VALVE;ENGINE_MODE;ETHANOL_PRESS;CHAMBER_PRESS2;CHAMBER_PRESS3;SEC_BOARD_TEMP1;SEC_BOARD_TEMP2;SEC_BOARD_TEMP3;ETHANOL_MAIN_VALVE;ETHANOL_VENT_VALVE;GPIO_STATE
1255;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1266;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1276;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1287;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1306;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1317;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1327;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1347;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1357;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1368;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1384;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1395;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1405;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232452
1416;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1426;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1437;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
1447;0;0;0;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1;0;0;0;0;0;0;0.0000;0.0000;0.0000;0;0;0;0;0;232476
