2026-04-11 00:29:28.181995 | 2195588 -571
2026-04-11 00:29:28.182283 | 2198668 -566
2026-04-11 00:29:28.182568 | 2201756 -571
2026-04-11 00:29:28.182847 | 2204840 -572
2026-04-11 00:29:28.183123 | 2207932 -567
2026-04-11 00:29:28.183390 | 2211008 -554
2026-04-11 00:29:28.183652 | 2214088 -559
2026-04-11 00:29:28.183938 | 2217636 -570
2026-04-11 00:29:28.184208 | 2220716 -557
2026-04-11 00:29:28.184474 | 2223816 -540
2026-04-11 00:29:28.184751 | 2226896 -553
2026-04-11 00:29:28.185022 | 2229992 -572
2026-04-11 00:29:28.185287 | 2233080 -575
2026-04-11 00:29:28.185554 | 2236168 -564
2026-04-11 00:29:28.185832 | 2239256 -563
2026-04-11 00:29:28.186141 | 2242348 -572
2026-04-11 00:29:28.186465 | 2245452 -567
2026-04-11 00:29:28.186778 | 2248540 -558
2026-04-11 00:29:28.187104 | 2252092 -569
2026-04-11 00:29:28.187446 | 2255168 -564
2026-04-11 00:29:28.187791 | 2258248 -567
2026-04-11 00:29:28.188127 | 2261332 -574
2026-04-11 00:29:28.188450 | 2264432 -571
2026-04-11 00:29:28.188794 | 2267516 -582
2026-04-11 00:29:28.189119 | 2270596 -581
2026-04-11 00:29:28.189458 | 2273676 -576
2026-04-11 00:29:28.189849 | 2276752 -571
2026-04-11 00:29:28.190248 | 2280296 -578
2026-04-11 00:29:28.190603 | 2283384 -583
2026-04-11 00:29:28.190954 | 2286488 -576
2026-04-11 00:29:28.191314 | 2289572 -571
2026-04-11 00:29:28.292690 | 2292652 -572
2026-04-11 00:29:28.293138 | 2295740 -555
2026-04-11 00:29:28.293468 | 2298820 -564
2026-04-11 00:29:28.293807 | 2301904 -575
2026-04-11 00:29:28.294135 | 2304988 -564
2026-04-11 00:29:28.294454 | 2308080 -563
2026-04-11 00:29:28.294786 | 2311628 -568
2026-04-11 00:29:28.295108 | 2314716 -571
2026-04-11 00:29:28.295423 | 2317804 -562
2026-04-11 00:29:28.295757 | 2320884 -575
2026-04-11 00:29:28.296102 | 2323960 -568
2026-04-11 00:29:28.296421 | 2327044 -549
2026-04-11 00:29:28.296751 | 2330148 -556
2026-04-11 00:29:28.297074 | 2333248 -563
2026-04-11 00:29:28.297389 | 2336348 -564
2026-04-11 00:29:28.297704 | 2339440 -563
2026-04-11 00:29:28.298055 | 2343000 -576
2026-04-11 00:29:28.298400 | 2346084 -571
2026-04-11 00:29:28.298781 | 2349164 -576
2026-04-11 00:29:28.299167 | 2352244 -571
2026-04-11 00:29:28.299511 | 2355340 -570
2026-04-11 00:29:28.299865 | 2358428 -563
2026-04-11 00:29:28.300199 | 2361516 -568
2026-04-11 00:29:28.300534 | 2364592 -577
2026-04-11 00:29:28.300896 | 2367668 -576
2026-04-11 00:29:28.301266 | 2370748 -577
2026-04-11 00:29:28.301598 | 2374304 -572
2026-04-11 00:29:28.302016 | 2377408 -555
2026-04-11 00:29:28.302394 | 2380484 -564
2026-04-11 00:29:28.302687 | 2383568 -569
2026-04-11 00:29:28.302994 | 2386668 -578
2026-04-11 00:29:28.303298 | 2389764 -579
2026-04-11 00:29:28.303582 | 2392860 -574
2026-04-11 00:29:28.303877 | 2395956 -577
2026-04-11 00:29:28.304184 | 2399056 -580
2026-04-11 00:29:28.304563 | 2402148 -575
2026-04-11 00:29:28.362189 | 2405236 -572
2026-04-11 00:29:28.362536 | 2408800 -571
2026-04-11 00:29:28.362803 | 2411888 -574
2026-04-11 00:29:28.363059 | 2414972 -579
2026-04-11 00:29:28.363306 | 2418056 -570
2026-04-11 00:29:28.363555 | 2421132 -571
2026-04-11 00:29:28.363824 | 2424228 -572
2026-04-11 00:29:28.364088 | 2427316 -563
2026-04-11 00:29:28.364335 | 2430404 -560
2026-04-11 00:29:28.364581 | 2433496 -571
2026-04-11 00:29:28.364853 | 2436576 -568
2026-04-11 00:29:28.365123 | 2440132 -565
2026-04-11 00:29:28.365382 | 2443216 -576
2026-04-11 00:29:28.365645 | 2446296 -575
2026-04-11 00:29:28.365923 | 2449380 -572
2026-04-11 00:29:28.366193 | 2452472 -571
2026-04-11 00:29:28.366455 | 2455572 -582
2026-04-11 00:29:28.366732 | 2458680 -573
2026-04-11 00:29:28.367008 | 2461756 -560
2026-04-11 00:29:28.367271 | 2464832 -563
2026-04-11 00:29:28.367565 | 2467928 -572
2026-04-11 00:29:28.367879 | 2471480 -567
2026-04-11 00:29:28.431217 | 2474580 -572
2026-04-11 00:29:28.431619 | 2477668 -563
2026-04-11 00:29:28.431954 | 2480752 -568
2026-04-11 00:29:28.432287 | 2483848 -575
2026-04-11 00:29:28.432585 | 2486928 -580
2026-04-11 00:29:28.432905 | 2490008 -567
2026-04-11 00:29:28.433223 | 2493100 -576
2026-04-11 00:29:28.433513 | 2496184 -585
2026-04-11 00:29:28.433827 | 2499280 -568
2026-04-11 00:29:28.434129 | 2502364 -565
2026-04-11 00:29:28.434417 | 2505928 -568
2026-04-11 00:29:28.434719 | 2509016 -555
2026-04-11 00:29:28.435029 | 2512108 -564
2026-04-11 00:29:28.435320 | 2515192 -569
2026-04-11 00:29:28.435610 | 2518292 -562
2026-04-11 00:29:28.435914 | 2521380 -565
2026-04-11 00:29:28.436220 | 2524468 -560
2026-04-11 00:29:28.436519 | 2527560 -561
2026-04-11 00:29:28.436854 | 2530648 -564
2026-04-11 00:29:28.437147 | 2533732 -567
2026-04-11 00:29:28.437411 | 2537288 -566
2026-04-11 00:29:28.437698 | 2540372 -557
2026-04-11 00:29:28.459382 | 2543452 -564
2026-04-11 00:29:28.459959 | 2546548 -563
2026-04-11 00:29:28.460405 | 2549652 -572
2026-04-11 00:29:28.460845 | 2552752 -571
2026-04-11 00:29:28.461273 | 2555852 -572
2026-04-11 00:29:28.461658 | 2558936 -573
2026-04-11 00:29:28.462063 | 2562020 -572
2026-04-11 00:29:28.462450 | 2565100 -571
2026-04-11 00:29:28.462746 | 2568184 -568
2026-04-11 00:29:28.528228 | 2571736 -569
2026-04-11 00:29:28.528576 | 2574812 -572
2026-04-11 00:29:28.528850 | 2577896 -559
2026-04-11 00:29:28.529110 | 2580988 -562
2026-04-11 00:29:28.529360 | 2584076 -563
2026-04-11 00:29:28.529607 | 2587164 -570
2026-04-11 00:29:28.529867 | 2590248 -565
2026-04-11 00:29:28.530121 | 2593340 -560
2026-04-11 00:29:28.530368 | 2596420 -567
2026-04-11 00:29:28.530612 | 2599524 -574
2026-04-11 00:29:28.530868 | 2603084 -563
2026-04-11 00:29:28.531121 | 2606184 -568
2026-04-11 00:29:28.531366 | 2609264 -581
2026-04-11 00:29:28.531613 | 2612348 -564
2026-04-11 00:29:28.531876 | 2615428 -563
2026-04-11 00:29:28.532130 | 2618508 -572
2026-04-11 00:29:28.532382 | 2621584 -557
2026-04-11 00:29:28.532627 | 2624680 -562
2026-04-11 00:29:28.532890 | 2627764 -567
2026-04-11 00:29:28.533162 | 2631324 -560
2026-04-11 00:29:28.533517 | 2634412 -561
2026-04-11 00:29:28.533802 | 2637492 -564
2026-04-11 00:29:28.638412 | 2640576 -567
2026-04-11 00:29:28.638791 | 2643668 -568
2026-04-11 00:29:28.639049 | 2646748 -567
2026-04-11 00:29:28.639300 | 2649824 -556
2026-04-11 00:29:28.639553 | 2652904 -565
2026-04-11 00:29:28.639816 | 2655984 -572
2026-04-11 00:29:28.640077 | 2659068 -559
2026-04-11 00:29:28.640327 | 2662624 -554
2026-04-11 00:29:28.640574 | 2665700 -559
2026-04-11 00:29:28.640834 | 2668780 -554
2026-04-11 00:29:28.641092 | 2671856 -557
2026-04-11 00:29:28.641366 | 2674940 -568
2026-04-11 00:29:28.641614 | 2678040 -567
2026-04-11 00:29:28.641895 | 2681116 -564
2026-04-11 00:29:28.642156 | 2684192 -565
2026-04-11 00:29:28.642403 | 2687280 -572
2026-04-11 00:29:28.642651 | 2690840 -581
2026-04-11 00:29:28.642910 | 2693932 -578
2026-04-11 00:29:28.643166 | 2697024 -563
2026-04-11 00:29:28.643410 | 2700108 -564
2026-04-11 00:29:28.643656 | 2703188 -563
2026-04-11 00:29:28.643913 | 2706272 -558
2026-04-11 00:29:28.644211 | 2709356 -567
2026-04-11 00:29:28.644547 | 2712444 -568
2026-04-11 00:29:28.644881 | 2715552 -567
2026-04-11 00:29:28.645187 | 2718644 -560
2026-04-11 00:29:28.645500 | 2722192 -553
2026-04-11 00:29:28.645846 | 2725276 -556
2026-04-11 00:29:28.646153 | 2728352 -559
2026-04-11 00:29:28.646429 | 2731432 -560
2026-04-11 00:29:28.646746 | 2734524 -569
2026-04-11 00:29:28.647093 | 2737608 -568
2026-04-11 00:29:28.647423 | 2740696 -557
2026-04-11 00:29:28.647759 | 2743776 -572
2026-04-11 00:29:28.648068 | 2746864 -573
2026-04-11 00:29:28.653202 | 2749940 -560
2026-04-11 00:29:28.653875 | 2753504 -549
2026-04-11 00:29:28.654215 | 2756588 -546
2026-04-11 00:29:28.654482 | 2759672 -559
2026-04-11 00:29:28.654792 | 2762772 -566
2026-04-11 00:29:28.763901 | 2765868 -555
2026-04-11 00:29:28.764285 | 2768952 -558
2026-04-11 00:29:28.764575 | 2772028 -559
2026-04-11 00:29:28.764920 | 2775104 -556
2026-04-11 00:29:28.765194 | 2778192 -559
2026-04-11 00:29:28.765448 | 2781744 -568
2026-04-11 00:29:28.765698 | 2784840 -569
2026-04-11 00:29:28.765971 | 2787940 -576
2026-04-11 00:29:28.766216 | 2791024 -571
2026-04-11 00:29:28.766467 | 2794104 -564
2026-04-11 00:29:28.766725 | 2797192 -551
2026-04-11 00:29:28.766984 | 2800288 -572
2026-04-11 00:29:28.767228 | 2803376 -581
2026-04-11 00:29:28.767469 | 2806464 -572
2026-04-11 00:29:28.767725 | 2809540 -553
2026-04-11 00:29:28.767976 | 2812628 -564
2026-04-11 00:29:28.768220 | 2816192 -563
2026-04-11 00:29:28.768463 | 2819284 -566
2026-04-11 00:29:28.768704 | 2822368 -553
2026-04-11 00:29:28.768974 | 2825452 -546
2026-04-11 00:29:28.769262 | 2828528 -555
2026-04-11 00:29:28.769548 | 2831608 -554
2026-04-11 00:29:28.769842 | 2834696 -563
2026-04-11 00:29:28.770114 | 2837780 -566
2026-04-11 00:29:28.770401 | 2840868 -565
2026-04-11 00:29:28.770673 | 2844412 -572
2026-04-11 00:29:28.770945 | 2847512 -555
2026-04-11 00:29:28.771262 | 2850616 -556
2026-04-11 00:29:28.771583 | 2853712 -567
2026-04-11 00:29:28.771968 | 2856800 -566
2026-04-11 00:29:28.772320 | 2859904 -563
2026-04-11 00:29:28.772654 | 2862996 -572
2026-04-11 00:29:28.773025 | 2866092 -563
2026-04-11 00:29:28.773399 | 2869172 -560
2026-04-11 00:29:28.773764 | 2872264 -557
2026-04-11 00:29:28.874048 | 2875352 -564
2026-04-11 00:29:28.874457 | 2878452 -567
2026-04-11 00:29:28.874820 | 2881568 -558
2026-04-11 00:29:28.875146 | 2885124 -555
2026-04-11 00:29:28.875470 | 2888208 -558
2026-04-11 00:29:28.875803 | 2891300 -559
2026-04-11 00:29:28.876130 | 2894384 -568
2026-04-11 00:29:28.876449 | 2897484 -569
2026-04-11 00:29:28.876785 | 2900568 -568
2026-04-11 00:29:28.877111 | 2903652 -573
2026-04-11 00:29:28.877430 | 2906740 -558
2026-04-11 00:29:28.877782 | 2909816 -549
2026-04-11 00:29:28.878109 | 2912904 -546
2026-04-11 00:29:28.878428 | 2916452 -549
2026-04-11 00:29:28.878754 | 2919536 -554
2026-04-11 00:29:28.879108 | 2922616 -549
2026-04-11 00:29:28.879464 | 2925696 -558
2026-04-11 00:29:28.879821 | 2928784 -549
2026-04-11 00:29:28.880196 | 2931880 -548
2026-04-11 00:29:28.880539 | 2934956 -561
2026-04-11 00:29:28.880883 | 2938032 -562
2026-04-11 00:29:28.881222 | 2941120 -551
2026-04-11 00:29:28.881540 | 2944672 -564
2026-04-11 00:29:28.881875 | 2947764 -577
2026-04-11 00:29:28.882204 | 2950848 -572
2026-04-11 00:29:28.882523 | 2953936 -559
2026-04-11 00:29:28.882872 | 2957012 -556
2026-04-11 00:29:28.883228 | 2960092 -553
2026-04-11 00:29:28.883601 | 2963176 -550
2026-04-11 00:29:28.883994 | 2966264 -549
2026-04-11 00:29:28.884384 | 2969348 -560
2026-04-11 00:29:28.884801 | 2972448 -569
2026-04-11 00:29:28.885195 | 2976008 -560
2026-04-11 00:29:28.885537 | 2979092 -549
2026-04-11 00:29:28.885954 | 2982176 -550
2026-04-11 00:29:28.985546 | 2985252 -563
2026-04-11 00:29:28.985919 | 2988328 -572
2026-04-11 00:29:28.986265 | 2991404 -569
2026-04-11 00:29:28.986592 | 2994492 -546
2026-04-11 00:29:28.986924 | 2997580 -547
2026-04-11 00:29:28.987265 | 3000668 -568
2026-04-11 00:29:28.987581 | 3004228 -569
2026-04-11 00:29:28.987910 | 3007312 -576
2026-04-11 00:29:28.988233 | 3010412 -551
2026-04-11 00:29:28.988546 | 3013516 -538
2026-04-11 00:29:28.988883 | 3016600 -555
2026-04-11 00:29:28.989213 | 3019684 -546
2026-04-11 00:29:28.989532 | 3022768 -545
2026-04-11 00:29:28.989857 | 3025852 -558
2026-04-11 00:29:28.990184 | 3028936 -563
2026-04-11 00:29:28.990499 | 3032024 -564
2026-04-11 00:29:28.990832 | 3035584 -563
2026-04-11 00:29:28.991190 | 3038664 -556
2026-04-11 00:29:28.991541 | 3041752 -549
2026-04-11 00:29:28.991935 | 3044836 -558
2026-04-11 00:29:28.992297 | 3047928 -559
2026-04-11 00:29:28.992653 | 3051032 -562
2026-04-11 00:29:28.993025 | 3054132 -559
2026-04-11 00:29:28.993330 | 3057224 -572
2026-04-11 00:29:28.993621 | 3060316 -561
2026-04-11 00:29:28.993928 | 3063396 -556
2026-04-11 00:29:28.994243 | 3066492 -559
2026-04-11 00:29:28.994555 | 3069592 -562
2026-04-11 00:29:28.994876 | 3073168 -555
2026-04-11 00:29:28.995218 | 3076256 -548
2026-04-11 00:29:28.995520 | 3079336 -545
2026-04-11 00:29:28.995846 | 3082420 -568
2026-04-11 00:29:28.996205 | 3085508 -567
2026-04-11 00:29:28.996509 | 3088584 -558
2026-04-11 00:29:28.996844 | 3091672 -563
2026-04-11 00:29:28.997188 | 3094764 -564
2026-04-11 00:29:29.096345 | 3097840 -561
2026-04-11 00:29:29.096698 | 3101388 -550
2026-04-11 00:29:29.097088 | 3104476 -555
2026-04-11 00:29:29.097449 | 3107568 -560
2026-04-11 00:29:29.097800 | 3110652 -555
2026-04-11 00:29:29.098134 | 3113748 -568
2026-04-11 00:29:29.098460 | 3116848 -583
2026-04-11 00:29:29.098800 | 3119940 -566
2026-04-11 00:29:29.099131 | 3123044 -569
2026-04-11 00:29:29.099447 | 3126140 -564
2026-04-11 00:29:29.099785 | 3129232 -555
2026-04-11 00:29:29.100117 | 3132316 -558
2026-04-11 00:29:29.100430 | 3135400 -541
2026-04-11 00:29:29.100759 | 3138952 -532
2026-04-11 00:29:29.101082 | 3142032 -547
2026-04-11 00:29:29.101396 | 3145116 -560
2026-04-11 00:29:29.101723 | 3148200 -559
2026-04-11 00:29:29.102073 | 3151292 -548
2026-04-11 00:29:29.102417 | 3154384 -543
2026-04-11 00:29:29.102759 | 3157468 -558
2026-04-11 00:29:29.103121 | 3160564 -563
2026-04-11 00:29:29.103476 | 3163664 -564
2026-04-11 00:29:29.103883 | 3166752 -553
2026-04-11 00:29:29.104251 | 3170320 -554
2026-04-11 00:29:29.104583 | 3173412 -549
2026-04-11 00:29:29.104929 | 3176520 -540
2026-04-11 00:29:29.105260 | 3179608 -547
2026-04-11 00:29:29.105597 | 3182688 -542
2026-04-11 00:29:29.105926 | 3185772 -541
2026-04-11 00:29:29.106274 | 3188856 -546
2026-04-11 00:29:29.106624 | 3191936 -545
2026-04-11 00:29:29.106960 | 3195020 -546
2026-04-11 00:29:29.107305 | 3198108 -545
2026-04-11 00:29:29.107644 | 3201676 -560
2026-04-11 00:29:29.107985 | 3204776 -567
2026-04-11 00:29:29.208496 | 3207864 -568
2026-04-11 00:29:29.208880 | 3210960 -545
2026-04-11 00:29:29.209137 | 3214048 -554
2026-04-11 00:29:29.209390 | 3217132 -555
2026-04-11 00:29:29.209636 | 3220220 -560
2026-04-11 00:29:29.209900 | 3223308 -557
2026-04-11 00:29:29.210158 | 3226416 -556
2026-04-11 00:29:29.210408 | 3229508 -561
2026-04-11 00:29:29.210669 | 3232592 -560
2026-04-11 00:29:29.210950 | 3235696 -553
2026-04-11 00:29:29.211208 | 3239260 -556
2026-04-11 00:29:29.211456 | 3242348 -561
2026-04-11 00:29:29.211703 | 3245432 -554
2026-04-11 00:29:29.211988 | 3248512 -549
2026-04-11 00:29:29.212242 | 3251588 -554
2026-04-11 00:29:29.212502 | 3254672 -563
2026-04-11 00:29:29.212771 | 3257748 -562
2026-04-11 00:29:29.213036 | 3260832 -563
2026-04-11 00:29:29.213285 | 3263924 -564
2026-04-11 00:29:29.213532 | 3267480 -563
2026-04-11 00:29:29.213794 | 3270564 -564
2026-04-11 00:29:29.214050 | 3273644 -565
2026-04-11 00:29:29.214298 | 3276728 -560
2026-04-11 00:29:29.214595 | 3279828 -561
2026-04-11 00:29:29.214916 | 3282912 -552
2026-04-11 00:29:29.215305 | 3285992 -553
2026-04-11 00:29:29.215665 | 3289072 -558
2026-04-11 00:29:29.216026 | 3292172 -557
2026-04-11 00:29:29.216325 | 3295268 -554
2026-04-11 00:29:29.216621 | 3298372 -557
2026-04-11 00:29:29.217001 | 3301932 -546
2026-04-11 00:29:29.217312 | 3305012 -541
2026-04-11 00:29:29.217618 | 3308092 -550
2026-04-11 00:29:29.217952 | 3311184 -543
2026-04-11 00:29:29.218245 | 3314276 -554
2026-04-11 00:29:29.218541 | 3317364 -551
2026-04-11 00:29:29.318806 | 3320448 -536
2026-04-11 00:29:29.319217 | 3323540 -529
2026-04-11 00:29:29.319568 | 3326628 -552
2026-04-11 00:29:29.319913 | 3329712 -567
2026-04-11 00:29:29.320243 | 3333272 -550
2026-04-11 00:29:29.320568 | 3336368 -549
2026-04-11 00:29:29.320908 | 3339444 -546
2026-04-11 00:29:29.321242 | 3342520 -549
2026-04-11 00:29:29.321564 | 3345608 -550
2026-04-11 00:29:29.321903 | 3348692 -549
2026-04-11 00:29:29.322236 | 3351776 -538
2026-04-11 00:29:29.322565 | 3354864 -553
2026-04-11 00:29:29.322905 | 3357952 -560
2026-04-11 00:29:29.323235 | 3361048 -555
2026-04-11 00:29:29.323561 | 3364612 -556
2026-04-11 00:29:29.323924 | 3367696 -555
2026-04-11 00:29:29.324281 | 3370800 -550
2026-04-11 00:29:29.324595 | 3373892 -549
2026-04-11 00:29:29.324983 | 3376972 -558
2026-04-11 00:29:29.325350 | 3380056 -567
2026-04-11 00:29:29.325632 | 3383152 -570
2026-04-11 00:29:29.325918 | 3386252 -569
2026-04-11 00:29:29.326180 | 3389336 -556
2026-04-11 00:29:29.326430 | 3392432 -553
2026-04-11 00:29:29.326679 | 3395520 -554
2026-04-11 00:29:29.326951 | 3399096 -549
2026-04-11 00:29:29.327220 | 3402188 -542
2026-04-11 00:29:29.327539 | 3405272 -549
2026-04-11 00:29:29.327864 | 3408348 -550
2026-04-11 00:29:29.328211 | 3411444 -537
2026-04-11 00:29:29.328539 | 3414536 -548
2026-04-11 00:29:29.328867 | 3417628 -551
2026-04-11 00:29:29.329205 | 3420704 -552
2026-04-11 00:29:29.329589 | 3423788 -551
2026-04-11 00:29:29.330032 | 3426880 -566
2026-04-11 00:29:29.428874 | 3429972 -561
2026-04-11 00:29:29.429239 | 3433536 -552
2026-04-11 00:29:29.429534 | 3436616 -551
2026-04-11 00:29:29.429827 | 3439692 -564
2026-04-11 00:29:29.430103 | 3442776 -567
2026-04-11 00:29:29.430373 | 3445856 -546
2026-04-11 00:29:29.430641 | 3448940 -545
2026-04-11 00:29:29.430924 | 3452024 -550
2026-04-11 00:29:29.431199 | 3455116 -541
2026-04-11 00:29:29.431469 | 3458192 -556
2026-04-11 00:29:29.431755 | 3461768 -557
2026-04-11 00:29:29.432034 | 3464856 -542
2026-04-11 00:29:29.432305 | 3467936 -555
2026-04-11 00:29:29.432577 | 3471036 -570
2026-04-11 00:29:29.432864 | 3474132 -573
2026-04-11 00:29:29.433136 | 3477212 -568
2026-04-11 00:29:29.433414 | 3480300 -549
2026-04-11 00:29:29.433681 | 3483388 -542
2026-04-11 00:29:29.433965 | 3486476 -549
2026-04-11 00:29:29.434241 | 3489560 -562
2026-04-11 00:29:29.434530 | 3492652 -559
2026-04-11 00:29:29.434834 | 3496228 -564
2026-04-11 00:29:29.435153 | 3499316 -559
2026-04-11 00:29:29.435463 | 3502404 -564
2026-04-11 00:29:29.435758 | 3505492 -553
2026-04-11 00:29:29.436021 | 3508580 -552
2026-04-11 00:29:29.436273 | 3511676 -555
2026-04-11 00:29:29.436530 | 3514756 -562
2026-04-11 00:29:29.436799 | 3517836 -563
2026-04-11 00:29:29.437062 | 3520920 -572
2026-04-11 00:29:29.437314 | 3524008 -567
2026-04-11 00:29:29.437613 | 3527564 -556
2026-04-11 00:29:29.437941 | 3530648 -555
2026-04-11 00:29:29.438257 | 3533748 -554
2026-04-11 00:29:29.438566 | 3536836 -547
2026-04-11 00:29:29.438886 | 3539920 -558
2026-04-11 00:29:29.541204 | 3543000 -557
2026-04-11 00:29:29.541559 | 3546100 -542
2026-04-11 00:29:29.541842 | 3549200 -547
2026-04-11 00:29:29.542149 | 3552300 -564
2026-04-11 00:29:29.542462 | 3555388 -563
2026-04-11 00:29:29.542773 | 3558464 -568
2026-04-11 00:29:29.543085 | 3562012 -573
2026-04-11 00:29:29.543382 | 3565096 -564
2026-04-11 00:29:29.543698 | 3568172 -559
2026-04-11 00:29:29.544040 | 3571264 -564
2026-04-11 00:29:29.544339 | 3574360 -553
2026-04-11 00:29:29.544635 | 3577448 -568
2026-04-11 00:29:29.544947 | 3580544 -567
2026-04-11 00:29:29.545252 | 3583644 -560
2026-04-11 00:29:29.545552 | 3586732 -563
2026-04-11 00:29:29.545864 | 3589820 -564
2026-04-11 00:29:29.546216 | 3593384 -567
2026-04-11 00:29:29.546581 | 3596472 -566
2026-04-11 00:29:29.546914 | 3599548 -553
2026-04-11 00:29:29.547231 | 3602632 -560
2026-04-11 00:29:29.547544 | 3605720 -559
2026-04-11 00:29:29.547861 | 3608796 -552
2026-04-11 00:29:29.548170 | 3611880 -559
2026-04-11 00:29:29.548464 | 3614964 -560
2026-04-11 00:29:29.548779 | 3618040 -549
2026-04-11 00:29:29.549091 | 3621124 -544
2026-04-11 00:29:29.549395 | 3624684 -547
2026-04-11 00:29:29.549760 | 3627780 -552
2026-04-11 00:29:29.550095 | 3630864 -545
2026-04-11 00:29:29.550403 | 3633952 -556
2026-04-11 00:29:29.550703 | 3637044 -559
2026-04-11 00:29:29.551033 | 3640136 -572
2026-04-11 00:29:29.551378 | 3643216 -581
2026-04-11 00:29:29.551700 | 3646300 -574
2026-04-11 00:29:29.552028 | 3649384 -563
2026-04-11 00:29:29.651268 | 3652484 -556
2026-04-11 00:29:29.651694 | 3656044 -543
2026-04-11 00:29:29.652045 | 3659128 -546
2026-04-11 00:29:29.652345 | 3662208 -543
2026-04-11 00:29:29.652637 | 3665288 -546
2026-04-11 00:29:29.652956 | 3668368 -543
2026-04-11 00:29:29.653258 | 3671444 -554
2026-04-11 00:29:29.653552 | 3674520 -561
2026-04-11 00:29:29.653860 | 3677596 -558
2026-04-11 00:29:29.654158 | 3680680 -555
2026-04-11 00:29:29.654446 | 3684240 -554
2026-04-11 00:29:29.654754 | 3687324 -555
2026-04-11 00:29:29.655049 | 3690412 -554
2026-04-11 00:29:29.655337 | 3693500 -549
2026-04-11 00:29:29.655625 | 3696584 -560
2026-04-11 00:29:29.655929 | 3699668 -559
2026-04-11 00:29:29.656228 | 3702748 -550
2026-04-11 00:29:29.656519 | 3705832 -559
2026-04-11 00:29:29.656826 | 3708920 -570
2026-04-11 00:29:29.657123 | 3712020 -563
2026-04-11 00:29:29.657411 | 3715592 -556
2026-04-11 00:29:29.657702 | 3718676 -553
2026-04-11 00:29:29.658022 | 3721756 -552
2026-04-11 00:29:29.658324 | 3724848 -553
2026-04-11 00:29:29.658616 | 3727928 -556
2026-04-11 00:29:29.658922 | 3731016 -545
2026-04-11 00:29:29.659226 | 3734120 -546
2026-04-11 00:29:29.659558 | 3737196 -553
2026-04-11 00:29:29.659899 | 3740296 -564
2026-04-11 00:29:29.660217 | 3743384 -557
2026-04-11 00:29:29.660527 | 3746956 -560
2026-04-11 00:29:29.660847 | 3750032 -559
2026-04-11 00:29:29.661156 | 3753136 -550
2026-04-11 00:29:29.661449 | 3756224 -549
2026-04-11 00:29:29.661771 | 3759304 -546
2026-04-11 00:29:29.763934 | 3762380 -545
2026-04-11 00:29:29.764355 | 3765464 -554
2026-04-11 00:29:29.764662 | 3768548 -553
2026-04-11 00:29:29.764989 | 3771632 -548
2026-04-11 00:29:29.765295 | 3774708 -551
2026-04-11 00:29:29.765592 | 3778268 -568
2026-04-11 00:29:29.765909 | 3781344 -563
2026-04-11 00:29:29.766211 | 3784428 -558
2026-04-11 00:29:29.766504 | 3787524 -557
2026-04-11 00:29:29.766809 | 3790616 -558
2026-04-11 00:29:29.767112 | 3793724 -559
2026-04-11 00:29:29.767407 | 3796820 -568
2026-04-11 00:29:29.767700 | 3799904 -567
2026-04-11 00:29:29.768023 | 3802992 -564
2026-04-11 00:29:29.768313 | 3806084 -563
2026-04-11 00:29:29.768604 | 3809176 -562
2026-04-11 00:29:29.768907 | 3812728 -559
2026-04-11 00:29:29.769205 | 3815808 -568
2026-04-11 00:29:29.769561 | 3818888 -581
