timestamp,fcfileloggerapp_loggingstate,engineservice_currentmode,envapp_newboardtempevent1,envapp_newboardtempevent2,envapp_newboardtempevent3,envapp_newchamberpressevent1,envapp_newoxidizerpressevent,envapp_newpressurefeedpressevent,envapp_newtempevent_1,envapp_newtempevent_2,envapp_newtempevent_3,secenvapp_newboardtempevent1,secenvapp_newboardtempevent2,secenvapp_newboardtempevent3,secenvapp_newchamberpressevent2,secenvapp_newchamberpressevent3,secenvapp_newethanolpressevent,servoservice_newoxidizerdumpvalveevent,servoservice_newoxidizermainvalveevent,servoservice_newoxidizerventvalveevent,servoservice_newpressurefeedmainevent,servoservice_newpressurefeedventevent,secservoservice_newethanolmainvalveevent,secservoservice_newethanolventvalveevent,sysstatservice_newsystemusage,envappfc_newbme280event,envappfc_newboardtempevent_1,envappfc_newboardtempevent_2,envappfc_newboardtempevent_3,envappfc_newimuevent,recoveryservice_newparachutestatusevent,gpsservice_gpsrmcstatusevent,gpsservice_gpsstatusevent,gpsservice_gpsvtgstatusevent,primerservice_primestatusevent,fcsysstatservice_newsystemusage,mainservice_currentmodestatusevent
2026-07-13 05:21:41.557515,,2,23.2,25.2,28.0,0.95,56.44,100.53,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.33,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:41.665885,,2,23.2,25.2,28.0,1.39,56.27,99.32,16.2,,,22.5,23.0,22.0,-23.91,0.95,7.36,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:41.770295,,2,23.2,25.2,28.0,1.52,56.04,100.8,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.93,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:41.874637,,2,23.2,25.2,28.0,1.42,56.61,101.07,16.2,,,22.5,23.0,22.0,-23.91,0.88,7.76,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:41.981471,,2,23.2,25.2,28.0,0.98,55.87,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.88,7.73,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.085156,,2,23.2,25.2,28.0,1.35,55.94,100.93,16.2,,,22.5,23.0,22.0,-23.91,1.19,7.9,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.190138,,2,23.2,25.2,28.0,1.32,56.47,98.79,16.2,,,22.5,23.0,22.0,-23.91,1.49,7.86,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.294441,,2,23.2,25.2,28.0,1.25,56.34,100.4,16.2,,,22.5,23.0,22.0,-23.91,1.19,7.46,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.398633,,2,23.2,25.2,28.0,0.95,55.87,100.4,16.2,,,22.5,23.0,22.0,-23.91,1.02,7.8,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.502976,,2,23.2,25.2,28.0,1.08,55.7,102.28,16.2,,,22.5,23.0,22.0,-23.91,0.78,7.23,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.608869,,2,23.2,25.2,28.0,0.85,56.17,98.11,16.2,,,22.5,23.0,22.0,-23.91,1.25,7.76,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.712999,,2,23.2,25.2,28.0,1.35,56.14,101.07,16.2,,,22.5,23.0,22.0,-23.91,0.72,7.8,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.818079,,2,23.2,25.2,28.0,0.95,56.04,101.74,16.2,,,22.5,23.0,22.0,-23.91,0.72,7.46,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:42.924830,,2,23.2,25.2,28.0,1.05,56.17,99.05,16.2,,,22.5,23.0,22.0,-23.91,0.95,7.73,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.029031,,2,23.2,25.2,28.0,0.82,56.24,99.73,16.2,,,22.5,23.0,22.0,-23.91,1.39,7.23,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.132590,,2,23.2,25.2,28.0,1.15,55.63,99.59,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.13,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.238891,,2,23.2,25.2,28.0,1.45,56.37,100.8,16.2,,,22.5,23.0,22.0,-23.91,1.35,7.26,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.344061,,2,23.2,25.2,28.0,1.52,55.87,100.4,16.2,,,22.5,23.0,22.0,-23.91,1.29,7.29,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.448414,,2,23.2,25.2,28.0,0.85,55.77,100.93,16.2,,,22.5,23.0,22.0,-23.91,1.15,7.66,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.562981,,2,23.2,25.2,28.0,1.15,56.34,98.11,16.2,,,22.5,23.0,22.0,-23.91,1.12,7.09,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.670645,,2,23.2,25.2,28.0,1.29,56.1,99.59,16.2,,,22.5,23.0,22.0,-23.91,1.25,7.23,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.775057,,2,23.2,25.2,28.0,1.55,56.51,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.78,7.13,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.878876,,2,23.2,25.2,28.0,0.68,56.17,99.19,16.2,,,22.5,23.0,22.0,-23.91,0.82,7.66,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:43.982656,,2,23.2,25.2,28.0,1.05,55.43,101.74,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.33,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.086291,,2,23.2,25.2,28.0,1.19,55.74,100.13,16.2,,,22.5,23.0,22.0,-23.91,1.32,7.36,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.190800,,2,23.2,25.2,28.0,1.08,56.17,100.67,16.2,,,22.5,23.0,22.0,-23.91,1.02,6.92,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.294511,,2,23.2,25.2,28.0,1.25,55.94,100.93,16.2,,,22.5,23.0,22.0,-23.91,0.95,7.36,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.398795,,2,23.2,25.2,28.0,1.08,56.34,100.13,16.2,,,22.5,23.0,22.0,-23.91,0.92,7.6,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.503101,,2,23.2,25.2,28.0,0.88,55.67,99.86,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.23,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.609919,,2,23.2,25.2,28.0,0.51,56.04,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.95,6.99,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.714785,,2,23.2,25.2,28.2,1.35,56.0,100.93,16.2,,,22.5,23.0,22.0,-23.91,1.39,7.29,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.818511,,2,23.2,25.2,28.2,1.02,56.14,101.34,16.2,,,22.5,23.0,22.0,-23.91,1.29,6.99,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:44.922374,,2,23.2,25.2,28.2,1.15,55.6,98.65,16.2,,,22.5,23.0,22.0,-23.91,0.82,7.53,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.026573,,2,23.2,25.2,28.2,1.22,55.7,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.85,6.96,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.130299,,2,23.2,25.2,28.2,0.78,55.97,99.59,16.2,,,22.5,23.0,22.0,-23.91,1.35,7.33,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.234851,,2,23.2,25.2,28.2,1.22,55.8,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.88,7.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.340709,,2,23.2,25.2,28.2,1.12,56.04,98.79,16.2,,,22.5,23.0,22.0,-23.91,1.08,7.09,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.446336,,2,23.2,25.2,28.2,1.08,55.9,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.92,7.46,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.564977,,2,23.2,25.2,28.2,1.02,55.7,100.53,16.2,,,22.5,23.0,22.0,-23.91,0.98,6.86,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.670134,,2,23.2,25.2,28.2,1.02,55.84,100.53,16.2,,,22.5,23.0,22.0,-23.91,1.32,7.26,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.774263,,2,23.2,25.2,28.2,1.39,55.9,100.93,16.2,,,22.5,23.0,22.0,-23.91,0.95,6.86,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.878792,,2,23.2,25.2,28.2,1.49,55.94,100.67,16.2,,,22.5,23.0,22.0,-23.91,1.39,7.29,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:45.983295,,2,23.2,25.2,28.2,1.45,55.77,100.67,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.79,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.086941,,2,23.2,25.2,28.2,1.39,56.17,99.46,16.2,,,22.5,23.0,22.0,-23.91,0.85,6.86,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.190840,,2,23.2,25.2,28.2,1.25,55.63,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.82,6.82,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.295451,,2,23.2,25.2,28.2,1.29,56.27,99.73,16.2,,,22.5,23.0,22.0,-23.91,0.75,7.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.399637,,2,23.5,25.2,28.2,1.02,55.7,102.28,16.2,,,22.5,23.0,22.0,-23.91,0.88,7.19,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.506716,,2,23.5,25.2,28.2,1.25,55.63,101.34,16.2,,,22.5,23.0,22.0,-23.91,0.98,7.16,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.611836,,2,23.5,25.2,28.2,1.25,55.74,99.19,16.2,,,22.5,23.0,22.0,-23.91,0.85,6.69,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.715876,,2,23.5,25.2,28.2,1.08,55.84,99.73,16.2,,,22.5,23.0,22.0,-23.91,1.29,7.29,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.820216,,2,23.5,25.2,28.2,1.22,56.14,99.46,16.2,,,22.5,23.0,22.0,-23.91,0.92,7.36,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:46.925266,,2,23.5,25.2,28.2,1.39,55.53,99.05,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.79,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.031113,,2,23.5,25.2,28.2,0.75,56.37,99.73,16.2,,,22.5,23.0,22.0,-23.91,0.88,7.09,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.135547,,2,23.5,25.2,28.2,1.35,56.14,103.08,16.2,,,22.5,23.0,22.0,-23.91,0.85,7.19,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.239854,,2,23.5,25.2,28.2,1.25,55.53,99.32,16.2,,,22.5,23.0,22.0,-23.91,1.12,7.09,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.344060,,2,23.5,25.2,28.2,1.35,56.07,99.86,16.2,,,22.5,23.0,22.0,-23.91,1.29,6.86,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.450714,,2,23.5,25.2,28.2,0.98,55.8,100.67,16.2,,,22.5,23.0,22.0,-23.91,0.98,6.69,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.566864,,2,23.5,25.2,28.2,1.25,55.87,101.87,16.2,,,22.5,23.0,22.0,-23.91,1.39,6.52,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.671400,,2,23.5,25.2,28.2,1.49,56.0,99.86,16.2,,,22.5,23.0,22.0,-23.91,1.08,7.16,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.775841,,2,23.5,25.2,28.2,0.88,56.24,99.32,16.2,,,22.5,23.0,22.0,-23.91,0.82,6.62,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.880399,,2,23.5,25.2,28.2,1.08,56.1,100.26,16.2,,,22.5,23.0,22.0,-23.91,1.25,6.55,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:47.984164,,2,23.5,25.2,28.2,1.72,56.1,98.92,16.2,,,22.5,23.0,22.0,-23.91,0.78,6.59,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.089393,,2,23.5,25.2,28.2,1.12,55.63,99.59,16.2,,,22.5,23.0,22.0,-23.91,1.32,6.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.193922,,2,23.5,25.2,28.2,1.35,56.07,100.26,16.2,,,22.5,23.0,22.0,-23.91,1.25,7.06,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.297994,,2,23.5,25.2,28.2,1.02,56.14,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.75,7.16,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.402709,,2,23.5,25.2,28.2,1.08,55.57,100.4,16.2,,,22.5,23.0,22.0,-23.91,1.32,6.89,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.508135,,2,23.5,25.2,28.2,1.59,56.07,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.72,6.79,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.627242,,2,23.5,25.2,28.7,0.98,56.24,101.61,16.2,,,22.5,23.0,22.0,-23.91,1.05,6.72,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.737331,,2,23.5,25.2,28.7,0.98,55.77,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.75,6.66,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.840897,,2,23.5,25.2,28.7,1.25,55.5,99.05,16.2,,,22.5,23.0,22.0,-23.91,1.12,6.62,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:48.945429,,2,23.5,25.2,28.7,1.05,56.04,101.34,16.2,,,22.5,23.0,22.0,-23.91,1.15,7.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.050079,,2,23.2,25.2,28.7,0.88,56.1,99.99,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.96,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.154365,,2,23.2,25.2,28.7,1.39,55.97,98.65,16.2,,,22.5,23.0,22.0,-23.91,1.25,6.49,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.258662,,2,23.2,25.2,28.7,1.35,56.07,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.88,6.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.362722,,2,23.2,25.2,28.7,1.25,56.14,98.79,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.52,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.469739,,2,23.2,25.2,28.7,1.05,56.07,101.87,16.2,,,22.5,23.0,22.0,-23.91,1.22,6.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.588226,,2,23.2,25.2,28.7,0.95,55.8,99.86,16.2,,,22.5,23.0,22.0,-23.91,1.15,6.76,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.693755,,2,23.2,25.2,28.7,1.45,55.97,101.61,16.2,,,22.5,23.0,22.0,-23.91,0.92,6.79,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.797304,,2,23.2,25.2,28.7,1.12,55.84,100.67,16.2,,,22.5,23.0,22.0,-23.91,1.08,6.82,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:49.910759,,2,23.2,25.2,28.7,1.25,56.07,99.86,16.2,,,22.5,23.0,22.0,-23.91,0.95,6.86,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.015114,,2,23.2,25.2,28.7,1.12,56.14,99.86,16.2,,,22.5,23.0,22.0,-23.91,0.75,6.55,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.119771,,2,23.2,25.2,28.7,1.29,55.87,99.86,16.2,,,22.5,23.0,22.0,-23.91,0.85,6.82,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.224284,,2,23.2,25.2,28.7,1.39,55.4,99.59,16.2,,,22.5,23.0,22.0,-23.91,0.82,6.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.328799,,2,23.2,25.2,28.7,1.69,56.27,101.74,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.436000,,2,23.2,25.2,28.7,1.15,55.94,101.34,16.2,,,22.5,23.0,22.0,-23.91,0.75,6.66,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.539762,,2,23.2,25.2,28.7,1.66,55.7,98.52,16.2,,,22.5,23.0,22.0,-23.91,1.08,6.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.643319,,2,23.2,25.2,28.7,1.05,56.21,101.74,16.2,,,22.5,23.0,22.0,-23.91,1.12,6.76,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.747085,,2,23.2,25.2,28.7,0.41,55.6,98.52,16.2,,,22.5,23.0,22.0,-23.91,1.12,6.82,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.851266,,2,23.2,25.2,28.7,1.35,55.84,99.99,16.2,,,22.5,23.0,22.0,-23.91,0.92,6.25,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:50.956333,,2,23.2,25.2,28.7,0.98,55.9,101.61,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.79,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.060735,,2,23.2,25.2,28.7,1.29,56.0,100.8,16.2,,,22.5,23.0,22.0,-23.91,0.85,6.66,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.165960,,2,23.2,25.2,28.7,1.05,55.47,101.74,16.2,,,22.5,23.0,22.0,-23.91,1.25,6.29,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.270299,,2,23.2,25.2,28.7,1.19,55.94,98.92,16.2,,,22.5,23.0,22.0,-23.91,0.95,6.55,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.377817,,2,23.2,25.2,28.7,1.29,55.87,101.07,16.2,,,22.5,23.0,22.0,-23.91,0.72,6.82,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.481815,,2,23.2,25.2,28.7,1.25,56.07,97.71,16.2,,,22.5,23.0,22.0,-23.91,1.29,6.12,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.592879,,2,23.2,25.2,28.7,1.49,55.9,98.52,16.2,,,22.5,23.0,22.0,-23.91,1.25,6.25,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.699044,,2,23.2,25.2,28.7,1.52,55.8,100.13,16.2,,,22.5,23.0,22.0,-23.91,0.82,6.62,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.810744,,2,23.2,25.2,28.7,1.15,55.94,99.99,16.2,,,22.5,23.0,22.0,-23.91,1.35,6.08,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:51.914660,,2,23.2,25.2,28.7,0.95,56.04,101.47,16.2,,,22.5,23.0,22.0,-23.91,0.72,6.69,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.018613,,2,23.2,25.2,29.2,1.39,55.7,99.05,16.2,,,22.5,23.0,22.0,-23.91,0.82,6.59,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.122677,,2,23.2,25.2,29.2,1.12,56.14,100.67,16.2,,,22.5,23.0,22.0,-23.91,1.45,6.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.226968,,2,23.2,25.2,29.2,1.45,55.8,99.05,16.2,,,22.5,23.0,22.0,-23.91,1.25,6.69,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.330861,,2,23.5,25.2,29.2,1.08,56.07,101.47,16.2,,,22.5,23.0,22.0,-23.91,1.19,6.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.437323,,2,23.5,25.2,29.2,0.92,55.97,100.13,16.2,,,22.5,23.0,22.0,-23.91,0.72,6.52,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.541551,,2,23.5,25.2,29.2,0.82,55.9,99.05,16.2,,,22.5,23.0,22.0,-23.91,0.72,6.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.646632,,2,23.5,25.2,29.2,0.61,56.1,100.53,16.2,,,22.5,23.0,22.0,-23.91,1.32,6.62,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.751166,,2,23.5,25.2,29.2,1.49,55.97,100.4,16.2,,,22.5,23.0,22.0,-23.91,1.08,6.45,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.855737,,2,23.5,25.2,29.2,1.52,56.14,99.99,16.2,,,22.5,23.0,22.0,-23.91,0.92,6.55,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:52.960713,,2,23.5,25.2,29.2,1.22,55.94,99.59,16.2,,,22.5,23.0,22.0,-23.91,1.02,6.59,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.064849,,2,23.5,25.2,29.2,0.92,55.77,100.26,16.2,,,22.5,23.0,22.0,-23.91,1.32,6.19,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.169437,,2,23.5,25.2,29.2,1.52,55.9,100.93,16.2,,,22.5,23.0,22.0,-23.91,0.75,6.66,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.273423,,2,23.5,25.2,29.2,1.39,56.17,100.8,16.2,,,22.5,23.0,22.0,-23.91,0.88,6.25,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.381128,,2,23.5,25.2,29.2,1.29,55.3,100.4,16.2,,,22.5,23.0,22.0,-23.91,0.72,5.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.485353,,2,23.5,25.2,29.2,0.88,55.97,99.46,16.2,,,22.5,23.0,22.0,-23.91,1.22,5.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.599598,,2,23.5,25.2,29.2,1.19,55.9,98.79,16.2,,,22.5,23.0,22.0,-23.91,1.25,5.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.706392,,2,23.5,25.2,29.2,1.22,55.67,99.46,16.2,,,22.5,23.0,22.0,-23.91,1.12,5.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.812159,,2,23.5,25.2,29.2,0.92,56.27,102.28,16.2,,,22.5,23.0,22.0,-23.91,0.88,6.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:53.928658,,2,23.5,25.2,29.2,1.52,55.63,101.34,16.2,,,22.5,23.0,22.0,-23.91,1.32,6.55,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:54.033203,,2,23.5,25.2,29.2,0.75,55.87,99.86,16.2,,,22.5,23.0,22.0,-23.91,0.75,5.92,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 05:21:54.137970,,2,23.5,25.2,29.2,0.75,55.97,98.25,16.2,,,22.5,23.0,22.0,-23.91,0.92,5.92,0,0,0,0,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
